,artist_name,track_name,track_id,popularity,album_name,album_id,album_release_date,album_type,album_cover_url,track_duration_ms,explicit,track_number,disc_number,track_preview_url,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_id,artist_uri,artist_genres,artist_popularity
208,Caracol Lito,Canción del Invierno,6R9sNJRwEPqP5mMw6ksyCn,0,Feliz Cumpleaños Con Caracol Lito,24hQ8U3zkSC0Un1RnfXStd,2018-08-03,album,https://i.scdn.co/image/ab67616d0000b2730de6b90be8dccd505dc41c0a,85413,False,12,1,https://p.scdn.co/mp3-preview/2b9821bff229aec73d3ee9e3438ed030b94778db?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:6R9sNJRwEPqP5mMw6ksyCn,0.594,0.0951,0,-15.576,1,0.0316,0.977,0.0122,0.119,0.492,129.988,0tKSKyZPeTEFfOgnE4PJrB,spotify:artist:0tKSKyZPeTEFfOgnE4PJrB,['musica para ninos'],21
209,Rautu,Abstraction,4oJZxTbGSHdWQXzm3rW5Pw,0,"Workout Music, Vol.24",0EbYSmAjtAsFmtXR2mU7c8,2018-06-06,compilation,https://i.scdn.co/image/ab67616d0000b27307ec6bb7eef36d56301189bd,262000,False,10,1,https://p.scdn.co/mp3-preview/259ec4c1024a9f61cc8dbabb3243aeb4ed3f1fc6?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:4oJZxTbGSHdWQXzm3rW5Pw,0.495,0.7,1,-7.901,1,0.0381,5.92e-05,0.747,0.286,0.121,175.871,6RAjggwom3h4d1CTM4zojc,spotify:artist:6RAjggwom3h4d1CTM4zojc,[],26
210,Chill Out Lounge Cafe Essentials,Mellow Music,5JkQLudoyJrSOhzQClMhqY,0,#Ambient Tracks for Relaxation,3Anrm3ohObaUePywIuWEUe,2018-12-05,album,https://i.scdn.co/image/ab67616d0000b273ce988b4f09fdb840ab77b921,178815,False,10,1,https://p.scdn.co/mp3-preview/473e62953254d3d5c8615143e3dd5a006385a662?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:5JkQLudoyJrSOhzQClMhqY,0.532,0.741,10,-10.096,0,0.0427,0.136,0.914,0.247,0.426,76.029,3u09KTIrMQ4ldpoRd7P4OD,spotify:artist:3u09KTIrMQ4ldpoRd7P4OD,[],6
211,The Hit Crew,I Didn't Know I Was Looking For Love - Instrumental,0S6lKPLkhYvUX9mmnMtgV2,0,Drew's Famous The Instrumental Dance Collection (Vol. 9),2FHSFXC5Da27wvXTY9gEVk,2018-06-22,album,https://i.scdn.co/image/ab67616d0000b273f111f0c76d84337cc6f4127c,254213,False,5,1,,spotify:track:0S6lKPLkhYvUX9mmnMtgV2,0.632,0.443,2,-14.342,1,0.0324,0.0542,0.804,0.096,0.432,140.944,76PJKS3IQsf4sSayx2taE0,spotify:artist:76PJKS3IQsf4sSayx2taE0,[],40
212,Meditation Rain Sounds,A Storm In Paradise,1vYz4TL4TS7tyY7VH6t6pT,0,23 Give Into Peace Through Storms,5KxnOXmYMRS8xaO9LVU8yy,2018-08-30,album,https://i.scdn.co/image/ab67616d0000b2734319a112f53ecbb2d5842f6b,104000,False,18,1,https://p.scdn.co/mp3-preview/e4da74a2e05d1e84d48f6d154dc36e3ead65e5d9?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:1vYz4TL4TS7tyY7VH6t6pT,0.232,0.622,10,-14.194,0,0.183,0.165,0.00238,0.623,0.0692,81.055,2BtD5hSIIzuSTX6eXF7aYM,spotify:artist:2BtD5hSIIzuSTX6eXF7aYM,"['environmental', 'sleep']",43
213,Tyler Morrison,The Real K.K.K.,1lU7WLK5kYbFEXWcaP8c3b,0,Savage,5qMs2zgl5PV5XXPbMb2XYj,2018-10-12,album,https://i.scdn.co/image/ab67616d0000b2730b84a7b0005639a5b8bc4e4f,195754,True,9,1,https://p.scdn.co/mp3-preview/0a57561d3c538f75233b59bc1022a2806a7b6d5a?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:1lU7WLK5kYbFEXWcaP8c3b,0.705,0.31,1,-16.573,1,0.958,0.647,0.0,0.907,0.583,86.858,03UCQOOUdFqQlNQfAb288r,spotify:artist:03UCQOOUdFqQlNQfAb288r,['new comedy'],5
214,Onofre Cruz,Yo Soy el Duro,1OwezkPZm5eSsRraLbsHd8,0,Yo Soy el Duro,2GQpAvQJTwjgHzVa7QfYDt,2018-12-14,album,https://i.scdn.co/image/ab67616d0000b2739a1851d21eeba118856da866,163761,False,1,1,https://p.scdn.co/mp3-preview/d6303090eed68c7194ca7d354b229c402e121d76?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:1OwezkPZm5eSsRraLbsHd8,0.78,0.483,5,-11.075,1,0.0373,0.403,0.0,0.348,0.933,117.338,1Pp9R7kokFGBpEjjoRrN45,spotify:artist:1Pp9R7kokFGBpEjjoRrN45,[],0
215,Classical Study Music,Ave Maria,1q1tg8iaVoJ22sHe86Nxs1,0,Estudio Academia Musica,76KnzspekijiWFOla0SrqL,2018-10-07,album,https://i.scdn.co/image/ab67616d0000b273017e8f51a907fcb953e58c97,113088,False,21,1,https://p.scdn.co/mp3-preview/c9f24158ddba9786f44c75ce1acbac3e4bb41903?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:1q1tg8iaVoJ22sHe86Nxs1,0.339,0.0205,10,-25.619,1,0.0346,0.989,0.899,0.168,0.246,73.336,0Gw30FmjnPfqEh75ACEjyh,spotify:artist:0Gw30FmjnPfqEh75ACEjyh,[],34
216,Dormir,Chilling Chimes,4Lyl6A9JDOmRwCDCUFJVrX,0,40 Purest Spa Relaxation,1QTZUeV63r1XAVTZt0duFi,2018-10-03,album,https://i.scdn.co/image/ab67616d0000b273f4caf8f7d33cbfbe94f153cf,142000,False,20,1,https://p.scdn.co/mp3-preview/c1f3611e111c1d71a63e97c1eddd854105ca5a00?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:4Lyl6A9JDOmRwCDCUFJVrX,0.137,0.0502,4,-27.906,0,0.0481,0.993,0.907,0.13,0.0629,173.081,3T6gTCleWEHDjdqUpikGLI,spotify:artist:3T6gTCleWEHDjdqUpikGLI,['musica de fondo'],33
217,Sam Caylor,Sorry,15LuBXWVAbbXWGq3hOKcN7,0,Rabbit Hole,0LVKsMQLTq2drEl4VBaBQh,2018-05-24,album,https://i.scdn.co/image/ab67616d0000b27319174decd4bcc495fab4bd5d,213623,False,25,1,https://p.scdn.co/mp3-preview/799d26a1c941e8e4c7562a8a5ede487fd042b9a5?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:15LuBXWVAbbXWGq3hOKcN7,0.369,0.489,0,-6.006,1,0.0257,0.662,0.0,0.102,0.213,83.42,43oVo3cdueEEWaKDsvjQBT,spotify:artist:43oVo3cdueEEWaKDsvjQBT,[],0
218,Instrumental,Bottle of Red Wine,0cVp1SDAk86GHcxl8ZTX5L,0,"#2018 Piano Music – Melancholy Jazz, Romantic Piano, Instrumental Music",2jPDjo2PToTWqaoiN4pxeq,2018-07-12,album,https://i.scdn.co/image/ab67616d0000b273e91954c712160f153dcae390,210000,False,10,1,https://p.scdn.co/mp3-preview/5a07a7a8115235da86bca6473d0ed0c4d4188ed4?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:0cVp1SDAk86GHcxl8ZTX5L,0.416,0.0303,0,-27.048,1,0.0613,0.995,0.957,0.0942,0.274,131.814,0wMmGaXRfdHPhqSEAVQIr6,spotify:artist:0wMmGaXRfdHPhqSEAVQIr6,[],45
219,Relaxing Piano Music,Verdadero Amor,27J0HYktFdJa4HLgZKv3Mw,0,"San Valentín Romántico: Música de Piano para Cena Romántica, Música Asiática Zen para Relajarse",6IGDmyaHjNgMZgxbVTDx3F,2018-01-22,album,https://i.scdn.co/image/ab67616d0000b273c5256de3d5a32aef19f1d759,217000,False,17,1,https://p.scdn.co/mp3-preview/50e625e6ede5d255ba4e84df2ed2f5140e0b3481?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:27J0HYktFdJa4HLgZKv3Mw,0.805,0.0143,2,-27.734,1,0.0794,0.996,0.968,0.102,0.424,70.001,4yNf9wUbfht6etRreqEtLk,spotify:artist:4yNf9wUbfht6etRreqEtLk,[],34
220,Exam Study Classical Music Orchestra,"Nocturne in E-flat Major, Op. 9, No. 2",09RNrZqk4dH1KbMBFXcW4A,0,All you need Piano Music,7it6TCluZoF8K3HBBwXBz2,2018-11-25,album,https://i.scdn.co/image/ab67616d0000b2731b979e5aa4bada280eb9ebbc,130830,False,92,1,https://p.scdn.co/mp3-preview/3d2e8fb3c42735b8fb222cadc9527618320bc2f4?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:09RNrZqk4dH1KbMBFXcW4A,0.433,0.0483,2,-20.966,1,0.0414,0.991,0.925,0.0782,0.099,76.885,22pAlZRKZ8WyPTtf63Y5nV,spotify:artist:22pAlZRKZ8WyPTtf63Y5nV,['432hz'],31
221,Hyde,Fallen,7vHPchktlnTidEerYjogOy,0,Dreaming EP,5uQGPrWXWvW1NOdSFrC1dO,2018-02-23,single,https://i.scdn.co/image/ab67616d0000b27371620d09d54f7e3287a5c420,108018,False,1,1,https://p.scdn.co/mp3-preview/bff94b79e6b4844676cac16f13c06878e0f7e0a9?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:7vHPchktlnTidEerYjogOy,0.446,0.197,6,-23.855,1,0.0337,0.989,0.882,0.226,0.203,200.064,0wxEMVW7tfdZ8CGwZKCvxG,spotify:artist:0wxEMVW7tfdZ8CGwZKCvxG,[],0
222,Celtic Chillout Relaxation Academy,Keep Calm,5C2fB0BafO6ZHEJIFep7Hq,0,Celtic Mindfulness Oasis,49x4dsr04JlvummQOTk6SW,2018-11-05,album,https://i.scdn.co/image/ab67616d0000b273fd46f3ac66d78b37f525c16e,300437,False,12,1,https://p.scdn.co/mp3-preview/f7d88b050eab2db9c7563949fcdcbffd48213150?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:5C2fB0BafO6ZHEJIFep7Hq,0.639,0.161,6,-23.862,0,0.032,0.962,0.928,0.0953,0.445,133.23,4SAZBm85NBVGbT4VqPgXUH,spotify:artist:4SAZBm85NBVGbT4VqPgXUH,[],24
223,Halloween All-Stars,Halloween Music,2t2jz7rB4gPDleVvQx3vxO,0,"Scary Halloween: The most Terrible, Dangerous, Shivering, Nightmarish and Chilling in Your Veins Music",4SlzPlgavy4Ovy4gysvT90,2018-09-14,album,https://i.scdn.co/image/ab67616d0000b27334516bce6b68ff93dc650e99,240000,False,13,1,https://p.scdn.co/mp3-preview/e204e3dab90aaff018b1e23269e458910104c830?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:2t2jz7rB4gPDleVvQx3vxO,0.165,0.175,9,-21.975,0,0.0387,0.983,0.83,0.113,0.0358,103.245,4MxljuctoDWaocnEfKThfX,spotify:artist:4MxljuctoDWaocnEfKThfX,['halloween'],20
224,Kinder Akademie,Melodie des Geistes,2ayp0yQL2mjFjW47Sti9Z6,0,"2 Stunden Schlaflieder - Diese Musik hilft Babys beim Einschlafen, Der entspannendeste Song der Welt",3QXPLUqqJTbsYF17BqU2Qg,2018-05-31,album,https://i.scdn.co/image/ab67616d0000b2731e3a65c9e3ceb58ffb164851,247734,False,2,1,https://p.scdn.co/mp3-preview/35704cd4574d884ea22922e1019f4a12a5f1e3c5?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:2ayp0yQL2mjFjW47Sti9Z6,0.236,0.222,2,-22.167,1,0.0493,0.978,0.911,0.253,0.0982,75.674,68hLJDEswvbjCla2jAbRN7,spotify:artist:68hLJDEswvbjCla2jAbRN7,[],4
225,Flaer Smin,In Search of Freedom,38FKKR0Q2ihu8UShmUFLHO,0,Made In Paradise,1N4qvkLDlOfQ064ftD5NNL,2018-12-11,compilation,https://i.scdn.co/image/ab67616d0000b273f55c3bb6431517187b26dd9f,297281,False,5,1,https://p.scdn.co/mp3-preview/e0698e3bb9d9f3abf8ee854aeff5bae3a4bede58?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:38FKKR0Q2ihu8UShmUFLHO,0.169,0.256,8,-23.697,1,0.0386,0.899,0.928,0.156,0.235,139.725,2GOVn0Sg1YA6x92huHvwj8,spotify:artist:2GOVn0Sg1YA6x92huHvwj8,[],23
226,Bruno Calvo Quartet,Introduction (Erytheia),5r7qiKnwLCD2aQY3Vl5YF7,0,Outlines,5afXs0Qk3H7AqXlUT5cl4n,2018-04-15,album,https://i.scdn.co/image/ab67616d0000b2732a6157fb2d639061c6a67e26,128493,False,1,1,https://p.scdn.co/mp3-preview/fc2bce2566c2a1581e8479772501f481e7bfbe70?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:5r7qiKnwLCD2aQY3Vl5YF7,0.524,0.475,6,-8.792,1,0.0488,0.0971,0.837,0.101,0.284,115.43,6xP7IG8rHnAD3dRCUrX3Gx,spotify:artist:6xP7IG8rHnAD3dRCUrX3Gx,[],0
227,Diabolus Exterminus,Leave Me Be (Intro),3fhMnJs3HMcG9QfBT8HkxL,0,UNAPPROACHABLE,1PreUd69zFe9Uarqk0FJGO,2018-06-06,album,https://i.scdn.co/image/ab67616d0000b27352309a52bdea46c1c733d0b9,23920,True,1,1,https://p.scdn.co/mp3-preview/07bdab48f4f3dcea9cb67c128e06e19bfb480613?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:3fhMnJs3HMcG9QfBT8HkxL,0.509,0.375,0,-8.444,1,0.038,0.74,0.74,0.133,0.0379,108.93,7iy5s8h2WyvlrRJSgtZ9Vi,spotify:artist:7iy5s8h2WyvlrRJSgtZ9Vi,['chill phonk'],5
228,Caprius,Burried 2 Be,0glCiv9HIEeI4VtBFkvVQB,0,Invisible Red,0pY2vrkhHsR6Cv6KDMIQAC,2018-12-12,album,https://i.scdn.co/image/ab67616d0000b273a68dd7719e71a4181c91a3e4,202800,False,13,1,https://p.scdn.co/mp3-preview/f9c3f7df83cb1b7a51967d82478639d66f113832?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:0glCiv9HIEeI4VtBFkvVQB,0.308,0.025,4,-24.787,0,0.0369,0.767,0.72,0.113,0.0526,84.246,3Rwf6yOXk7AuNbzmPcTpe7,spotify:artist:3Rwf6yOXk7AuNbzmPcTpe7,[],0
229,Weihnachtskalender,Zustand der Gelassenheit,3waXRUsJad372eoRvnjOlG,0,Weihnachtsmusik Modern 2018 - die 30 besten weihnachts und winterlieder,7hORFOl6hwKIAaGU0OnvEN,2018-11-22,album,https://i.scdn.co/image/ab67616d0000b27341ddc422b2b0340fbd085b6f,337426,False,26,1,https://p.scdn.co/mp3-preview/8a7a1ebdc5579a87e5599d46019ddffdb871435a?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:3waXRUsJad372eoRvnjOlG,0.624,0.0623,8,-21.381,1,0.0412,0.99,0.909,0.125,0.071,113.899,5uFs45VHa1V6T99rYLvmdd,spotify:artist:5uFs45VHa1V6T99rYLvmdd,[],0
230,Apollo Twin,Voyage,2bWFkSUWYH8VPZlSoTXNt0,0,The Biggest Melodic Tech House Hits of the Year # 100,3iXi4yWpFQf5XNkXxnk78z,2018-12-19,compilation,https://i.scdn.co/image/ab67616d0000b273468e9c2a33c9aca90151de88,190080,False,69,1,https://p.scdn.co/mp3-preview/784ce9e2174a2847dd65ff521b9ab0fcd892ddc1?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:2bWFkSUWYH8VPZlSoTXNt0,0.795,0.317,5,-12.422,0,0.154,0.00437,0.725,0.491,0.537,125.019,1QIIjlX0IAWgMbno0PhqCx,spotify:artist:1QIIjlX0IAWgMbno0PhqCx,[],0
231,gato,Natsu (KLow8 Remix),0vk4K85OgD4rOjxvkMz6EQ,0,Creep / Natsu - Remixes,0OSeZPPkE0BKpbGRcDgTjI,2018-06-26,single,https://i.scdn.co/image/ab67616d0000b273295f37aecf39cb229a35474d,222000,False,1,1,https://p.scdn.co/mp3-preview/804c3aba9abe22c7116e28f2f700d0f45008f99c?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:0vk4K85OgD4rOjxvkMz6EQ,0.515,0.817,0,-3.368,1,0.0313,0.0235,8.26e-06,0.102,0.225,93.012,4BFHLUOkM2GdeJXy0K0WiN,spotify:artist:4BFHLUOkM2GdeJXy0K0WiN,['japanese electropop'],16
232,Elizabeth Vercoe,"Herstory I: No. 1, Noon Walk on the Asylum Lawn",4iwxfItSEyy1ojuP5RQWAq,0,Vercoe: Butterfly Effects & Other Works,1oY9y4J0Iy7dH8TQni6BiJ,2018-11-09,album,https://i.scdn.co/image/ab67616d0000b273d9fa7ab35fd71619711fe858,177016,False,15,1,https://p.scdn.co/mp3-preview/5f6ecc290e2f9e34bc8ac043018ef957ae0122a2?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:4iwxfItSEyy1ojuP5RQWAq,0.337,0.0482,3,-21.697,1,0.0593,0.974,0.00122,0.0619,0.0359,156.241,6JnyHIhp8Lg8Jfv0crTAlc,spotify:artist:6JnyHIhp8Lg8Jfv0crTAlc,[],0
233,Noizy Flight,Jupiter,2ltqhyGw1de3iRoWVNh0TP,0,Progressive House Night,1oZj1eaChwaSYLoFI99sJ0,2018-02-16,compilation,https://i.scdn.co/image/ab67616d0000b273f4726e740e9d3879711e47e4,444297,False,2,1,https://p.scdn.co/mp3-preview/cd51703ca401b0686fef68f0e150c02330db8ff6?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:2ltqhyGw1de3iRoWVNh0TP,0.367,0.432,0,-12.392,1,0.043,0.113,0.909,0.116,0.219,123.988,0U0s2FDW6aG2PLxwl1PlTW,spotify:artist:0U0s2FDW6aG2PLxwl1PlTW,[],0
234,Rewind,25 (Benji) [feat. GLC],7IwZkg5MTsGCj1biQZO6bt,0,I Just Came for the Mildsauce,71iSEmxBFE6AZ2Pd517Act,2018-02-27,album,https://i.scdn.co/image/ab67616d0000b27390319cb16e4a2ae52a7c2f02,193031,True,7,1,https://p.scdn.co/mp3-preview/7696ef0c0c754c5bc630c802d93854cd8b9d300b?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:7IwZkg5MTsGCj1biQZO6bt,0.77,0.962,1,-3.126,1,0.301,0.0783,0.0,0.154,0.61,131.957,6iGnwZTihDS9on8Ik4W5Jl,spotify:artist:6iGnwZTihDS9on8Ik4W5Jl,[],2
235,Western Pacific,Burning Bridges,64WXyEbENmvDyCAmruQnYy,0,Burning Bridges,1VT1tQbR11J8cMGMtr37BX,2018-05-08,single,https://i.scdn.co/image/ab67616d0000b27399a84c91f64f398edba27956,177272,False,1,1,https://p.scdn.co/mp3-preview/4d0bb3de4fc80262624769dbb553503e67ac8076?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:64WXyEbENmvDyCAmruQnYy,0.622,0.825,2,-7.619,1,0.0395,0.00131,0.0,0.385,0.8,109.953,4dRHUwnVQSerA4mp1HtXIO,spotify:artist:4dRHUwnVQSerA4mp1HtXIO,[],0
236,Books And Beyond,Witch Hunt,2svTrzHh26oqaY8hD5Sylb,0,Ridicules,6RprUf3Agaht3cTTYlf4ze,2018-05-08,album,https://i.scdn.co/image/ab67616d0000b2737d18745783b0e14aca2747c6,261116,False,14,1,https://p.scdn.co/mp3-preview/5f56f01044718173106935cc6b81aa7f4015d878?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:2svTrzHh26oqaY8hD5Sylb,0.712,0.474,7,-17.271,1,0.0553,0.293,0.871,0.212,0.669,124.955,5T71ircO7U8uiVGez1vUGl,spotify:artist:5T71ircO7U8uiVGez1vUGl,[],0
237,Stambuck,Ride Hard,07c7UMxQI0JRbRghV11KtG,0,Ride Hard,0pfNxvOQ7Ve6Hpv7zMMVx8,2018-08-03,single,https://i.scdn.co/image/ab67616d0000b273e253cbf3a1fd6da9935dcef9,271840,False,1,1,https://p.scdn.co/mp3-preview/98104b4fe37cee6b29c172db5c21e4af02fc60ca?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:07c7UMxQI0JRbRghV11KtG,0.225,0.953,1,-5.041,1,0.104,5.89e-06,0.0,0.455,0.458,144.662,2bUYvIFtXyDAbKMPwCjOJH,spotify:artist:2bUYvIFtXyDAbKMPwCjOJH,[],0
238,D27M,Give Me Your Hand - New Mix,4eZ4zbosMvxYj8HMr2Ff75,0,Best Songs 1988-2000 (New Versions),2Z6c25PqdUfrQYnVyQ3sxs,2018-02-09,album,https://i.scdn.co/image/ab67616d0000b2735d4bd7312b130dfa4a3ca051,243565,False,4,1,https://p.scdn.co/mp3-preview/4f952cb3aac5b029343e7df0efc8006126344ee8?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:4eZ4zbosMvxYj8HMr2Ff75,0.548,0.742,7,-16.66,1,0.0347,0.00412,0.0538,0.367,0.58,149.968,4fPjpK8PIurGXXcpudQCGg,spotify:artist:4fPjpK8PIurGXXcpudQCGg,[],0
239,Terry Lawrence,True Love,5PCKNMZZw38v9mMFA7TNME,0,"Terry Lawrence, Vol. 4",4hq0lHhnCXWwyQ4QArZkz3,2018-11-08,album,https://i.scdn.co/image/ab67616d0000b273fc65f267389db5cdae08b1a2,270480,False,11,1,https://p.scdn.co/mp3-preview/b4f980d8c2382d3f74234b2e3737f396b7292ef9?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:5PCKNMZZw38v9mMFA7TNME,0.684,0.752,2,-3.528,1,0.0328,0.503,3.86e-06,0.0456,0.884,160.049,4yccskocJKa2dJ0LfBP1rq,spotify:artist:4yccskocJKa2dJ0LfBP1rq,[],0
240,Dackhen,Clavelito - Original Mix,46WgtiKQDh5BcpKto7H9Z9,0,Roots,06r9De1FDBcs4T7qhwhWoR,2018-09-14,album,https://i.scdn.co/image/ab67616d0000b273afafa1d76392873a7c744e59,594244,False,1,1,https://p.scdn.co/mp3-preview/7de771384dfa1ae8d011a58e5767ff28429c3555?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:46WgtiKQDh5BcpKto7H9Z9,0.777,0.883,7,-4.941,1,0.055,0.00437,0.237,0.0809,0.313,125.011,3IRxfp8K8P3z7WRSQRjFOs,spotify:artist:3IRxfp8K8P3z7WRSQRjFOs,[],0
241,"HIGHER VISION ""WELCOME HOME""",Natogoroba,75Qbw675xQgzYjGZZlTGwt,0,Welcome Home,7uo1Qs5XvMp14vGBacsgxv,2018-04-20,album,https://i.scdn.co/image/ab67616d0000b27331e06d3cf749b4e5dd982c74,294280,False,7,1,https://p.scdn.co/mp3-preview/1ce3426f23f6d51eda092341c1e276b2329a0ecd?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:75Qbw675xQgzYjGZZlTGwt,0.692,0.381,6,-14.04,0,0.0331,0.214,0.0,0.101,0.45,148.491,5A1XibXebGRzBpC33pXxhu,spotify:artist:5A1XibXebGRzBpC33pXxhu,[],0
242,Anna Secret Poet,"Rum & Cheese, Pt. 1",3RHt2cVnULf0lwFw1e7nnb,0,"Party on, Papillon!",5FhKMB9xamFKNLpd2bLZDn,2018-09-30,album,https://i.scdn.co/image/ab67616d0000b273c410ac8099bb78ee91f3dd13,54194,False,1,1,https://p.scdn.co/mp3-preview/f7deb2dfb8e0c6f29fc911ae1303bc185cf47e45?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:3RHt2cVnULf0lwFw1e7nnb,0.639,0.166,4,-15.161,1,0.0765,0.684,0.0,0.262,0.846,143.903,0YClp1pLcrGIZKqsjm6OZB,spotify:artist:0YClp1pLcrGIZKqsjm6OZB,['scottish rock'],0
243,Brandon De La Cruz,Dirty Tile II,1N3DZrQe9dFD4dTUYQaH5d,0,Heat of the Valley,2PkInBs5gc0nwRg1YShgf5,2018-08-17,album,https://i.scdn.co/image/ab67616d0000b273baae4d51312b3f6aa0773143,78000,False,7,1,https://p.scdn.co/mp3-preview/ca60727a2560274fe459b6eaac069f2a40f1412f?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:1N3DZrQe9dFD4dTUYQaH5d,0.125,0.1,4,-14.44,1,0.0393,0.99,0.935,0.114,0.233,148.313,4MMkUXghxRThYdY7PWYjga,spotify:artist:4MMkUXghxRThYdY7PWYjga,[],0
244,Cuban Pete,Krumbsnatcha Drop,3Tw4U6VUeZZ0y5WwLPtpxP,0,Renaissance Man,0s2HN5XrmkaVBRljjOKwZk,2018-07-07,album,https://i.scdn.co/image/ab67616d0000b273cf7178d439de2be7f6e978ba,17054,True,6,1,https://p.scdn.co/mp3-preview/73ef7371f1fb8aa27ec704a6bbecbf76905041ae?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:3Tw4U6VUeZZ0y5WwLPtpxP,0.58,0.415,8,-8.994,0,0.0499,0.464,0.0,0.383,0.971,87.959,0InlhZlHKI1zOrTSr4TnEO,spotify:artist:0InlhZlHKI1zOrTSr4TnEO,[],1
245,Tim Vigilante,the way you used to yell,6RcsHXfxDx1yMe0ZDxOgCt,0,"Don't bring me back when the emperor calls loose ships on waves of sound. I swore I'd remember it all when I met you, the way you used to yell. A storm crosses over the city that you knew. Nobody is watching, probably. The early daze, it was all you'd eve",5xcFPL50gTC4WR3saqE71S,2018-11-19,album,https://i.scdn.co/image/ab67616d0000b273b21bd9b7b84ec013352356cf,300427,False,7,1,https://p.scdn.co/mp3-preview/9aa458181747db99e953be0520ae9513dbb0f7c6?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:6RcsHXfxDx1yMe0ZDxOgCt,0.723,0.319,0,-14.253,1,0.0477,0.902,0.00588,0.161,0.518,91.998,5zS3jiU7y6N01chOgDTMcT,spotify:artist:5zS3jiU7y6N01chOgDTMcT,[],0
246,Karaoke Diamonds,Virginia Plain (Karaoke Version) [Originally Performed By Roxy Music],6qNWsGn4jDK3e0yc8hTedK,0,"Karaoke Chart Hits, Vol. 8",4xrGNZdj84qoJQwdZzXICt,2018-02-17,single,https://i.scdn.co/image/ab67616d0000b273ec30d1f34c746ac9f92ef740,178181,False,23,1,https://p.scdn.co/mp3-preview/0c9ff5557136b62494a259816bdf9f18c27b0186?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:6qNWsGn4jDK3e0yc8hTedK,0.68,0.46,6,-11.117,1,0.0358,0.201,0.74,0.106,0.388,130.069,3J16YwU6nMj1NbGi7LpZNv,spotify:artist:3J16YwU6nMj1NbGi7LpZNv,['karaoke'],14
247,Ursula May,"Unser Hafen, Hamburg dein Hafen - Walzer",59DnZTTKsmYir2LlgjDzB5,0,"Top 30: Deutsche (Volks-)Musik über Landschaft, Natur & Umwelt, Vol. 2",7IpfXCKpzfqydazZVzHx4k,2018-11-09,compilation,https://i.scdn.co/image/ab67616d0000b27332472b339f442e22cad5639d,171920,False,4,1,https://p.scdn.co/mp3-preview/d5daabbf4d5620c4fd53eb4bdcfb25b832aa6187?cid=8e61ec05c1c442aaa952d538bc311a78,spotify:track:59DnZTTKsmYir2LlgjDzB5,0.321,0.386,0,-12.852,1,0.0374,0.907,0.0,0.278,0.434,91.121,4a8WcveT019xqJWQKky01f,spotify:artist:4a8WcveT019xqJWQKky01f,[],0
