artist_name,track_name,track_id,popularity,album_name,album_id,album_release_date,album_type,track_duration_ms,explicit,track_number,disc_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_id,artist_uri,artist_genres,artist_popularity
White Noise Therapy,Desire for Calm,63cFrEUSUzzVjsissTSfOJ,0,73 Postural Enhancing Sounds,1T36IBxZVC1H6PWodjTm8u,2022-03-30,album,121000,False,70,1,0.316,0.12,2,-22.791,1,0.0308,0.924,0.731,0.206,0.0771,81.993,1O7bUkov2v71fDS60GOfMD,spotify:artist:1O7bUkov2v71fDS60GOfMD,['sleep'],55
Relaxing Rain Sounds,Relaxing Steady Rain,7mCRsGWngH14hg0O65lVdg,0,Uninterrupted Wilderness Drops,6OVinlO5PaQTBEILO2qfL3,2022-09-04,album,90000,False,32,1,0.153,0.7,11,-22.8,0,0.0714,1.57e-06,0.988,0.36,0.0343,106.198,31oN2kQtaUiNOWU4Lv9OnS,spotify:artist:31oN2kQtaUiNOWU4Lv9OnS,"['environmental', 'sleep']",45
Shoreline Sounds,Ocean Sounds Part 63,5absfbzgIL68rLeaQOwTl1,0,"#01 Ocean Sounds for Sleep, Relaxation, Studying, Inner Strength",6Pr5ZpPiJw3M6ZoRhi67oq,2022-05-18,album,117290,False,63,1,0.188,0.998,11,-25.333,0,0.0996,0.753,0.891,0.973,1e-05,78.139,1AHEZC4lubUe98hmgYLxqw,spotify:artist:1AHEZC4lubUe98hmgYLxqw,"['environmental', 'ocean']",37
Bedtime Lullabies,Nights Rest,5xJj9Q9eEkkhRpIBGUEsbd,0,56 Freedom In Thought,4av5rva48CCTfVtPwA3YVl,2022-08-29,album,110027,False,18,1,0.474,0.0427,0,-25.161,1,0.0313,0.922,0.00826,0.144,0.357,95.013,04kN6NJmRfgqQYrFgw095D,spotify:artist:04kN6NJmRfgqQYrFgw095D,['lullaby'],44
Essential Nature Sounds,"Essential Nature and Music, Pt. 47",5XqKu2MFVHH3H2QiYqsAKz,0,Gentle Forest Sounds,4AujZSeBiRu7FeRWio6aFe,2022-10-08,album,198718,False,15,1,0.216,0.144,1,-26.661,1,0.0553,0.011,0.548,0.0841,0.107,73.736,5VhOnYoFtMQVsuUJMfXk0M,spotify:artist:5VhOnYoFtMQVsuUJMfXk0M,['rain'],38
Deep Sleep,Winter House,0DLjYhizovG84lNhplhqGF,0,"Easy Sunday Sounds - Pure Minds Relax, Reflexology",2UxUK89YBv5Q85986OzBKS,2022-01-31,album,116000,False,3,1,0.296,0.0849,9,-23.146,0,0.0353,0.952,0.92,0.0769,0.208,92.842,4gGGFclZZyED2i5BgzGAlD,spotify:artist:4gGGFclZZyED2i5BgzGAlD,['sleep'],43
Deep Sleep Music Therapy,Astounding Chill Out - Vibe for Deep Tissue Massage,6u2ViFraAySntvFSbIFPjX,0,Feelings for Rejuvenating Spa Massage,5DFGThQR3WyDzEclPayxMq,2022-03-29,album,118700,False,8,1,0.581,0.032,10,-21.888,1,0.0327,0.973,0.821,0.0933,0.14,89.101,5l2hSbwkoxuZd0X7rIJTFh,spotify:artist:5l2hSbwkoxuZd0X7rIJTFh,[],32
Kids Hits Project,Beautiful Angel,2FvcmeTaUskx5Y09t7pRMD,0,30 Happy Day Plays Nursey Rhymes,2oq5Lrs3OJerOmq58W3dkF,2022-07-22,album,114155,False,29,1,0.157,0.0926,2,-17.561,1,0.041,0.905,0.0418,0.192,0.187,84.373,5crHUpHfUcFlS7t1qVGSRO,spotify:artist:5crHUpHfUcFlS7t1qVGSRO,"[""children's music"", 'nursery']",33
Rain Sounds,Rain Sound to Sleep To,7C2xwKQt6OihWKABvhxASh,0,"!!!! Rain Sounds for Sleep, Relaxing, Meditation, Depression",6llqa3Gp2qLP1W1rI5gOAR,2022-07-19,album,124929,False,91,1,0.37,0.984,1,-25.186,1,0.0495,0.237,0.809,0.563,0.0108,67.192,5nSGBmlgUdqWNExnOX8VtV,spotify:artist:5nSGBmlgUdqWNExnOX8VtV,"['environmental', 'sleep', 'sound', 'water']",78
Rain Sounds,Rain Sounds for Relaxing Pt. 76,3cG6t1YE662wzfyn9ErM3W,0,"Rain Sounds for Bedtime, Relaxing, Wellness, to Release Blockages",28uSXalkKIpai1jwjGmijU,2022-01-19,album,91203,False,76,1,0.255,0.997,7,-20.659,0,0.0496,0.661,0.997,0.466,0.00531,72.51,5nSGBmlgUdqWNExnOX8VtV,spotify:artist:5nSGBmlgUdqWNExnOX8VtV,"['environmental', 'sleep', 'sound', 'water']",78
Leo Tolstoy,Part 67 - War and Peace - Book 10: 1812,0yaPi10QwQRurWHjzxlm5v,0,War and Peace [Book 10: 1812 (Unabridged)],19I2jVVZuddOjThP7kGSwD,2022-10-10,album,180278,False,67,1,0.743,0.252,9,-12.77,0,0.906,0.747,0.0,0.303,0.15,122.648,1wiFlNF8GOtXvXcccroh8G,spotify:artist:1wiFlNF8GOtXvXcccroh8G,[],25
Rain Sounds,Rain Skyfall Rhythm,69P4SPti1y0CKCI0XpTSm6,0,Rain in the Gorgeous Woods,69QqWsu9xIryQLwb01E3TH,2022-09-13,album,90000,False,21,1,0.0895,0.854,8,-20.323,1,0.0555,0.118,0.891,0.772,0.00191,88.3,5nSGBmlgUdqWNExnOX8VtV,spotify:artist:5nSGBmlgUdqWNExnOX8VtV,"['environmental', 'sleep', 'sound', 'water']",78
Calming Waves,"Waves from the Pacific Ocean, Pt. 7",5N6rQdkpTN2hwBHtEyNk8R,0,Calm Ocean Blue,5Zc5NHUE22x35tyncr8qxC,2022-10-01,album,492187,False,34,1,0.191,0.927,10,-26.853,0,0.478,0.185,0.00559,0.903,0.0161,118.121,0MibPCRCqANgFe0QsE5C0c,spotify:artist:0MibPCRCqANgFe0QsE5C0c,"['shush', 'water']",24
Regengeräusche,Zen Garden,4lVdvI8JgaYaigdaDhP3oO,0,35 Peaceful Sleepy Classics,66Rlpp0b3DByIvJW8jMtPZ,2022-04-04,album,133333,False,25,1,0.239,0.178,10,-19.276,0,0.0404,0.909,0.978,0.0806,0.0382,72.666,1VZnkEk2rSyqvm8j5Dw6lx,spotify:artist:1VZnkEk2rSyqvm8j5Dw6lx,[],62
lofi,Happening Moods for Manageable Work,6IPD7Cs5Z43neHQa4aKRlG,0,Artistic Lo-fi - Background for Serious Sessions,50EFcHClr0RaSOsUjequ9H,2022-11-10,album,106666,False,17,1,0.53,0.431,11,-27.684,0,0.0352,0.721,0.918,0.0877,0.365,161.996,0Ol1mhlclpCQlBUF8OPZW0,spotify:artist:0Ol1mhlclpCQlBUF8OPZW0,[],14
Romain DBE,bad for you,2I7TjINUCCPNpFCY0MMOrF,0,bad for you,3ygiIyU3sE4h15lJHKbzMn,2022-03-11,single,176727,True,1,1,0.701,0.439,4,-8.993,0,0.044,0.167,0.0,0.0999,0.416,76.242,4cvvsI2TrktTqseIwetjMI,spotify:artist:4cvvsI2TrktTqseIwetjMI,[],11
Sammy Peralta,"1, 001 Nights with You",5FIkHyicricQ8bTCXrkbiB,0,On the One (Limited Edition Remixes),16ESxcWG3PmQcj2AqyrNgr,2022-01-14,album,183353,False,6,1,0.535,0.762,5,-7.23,0,0.0343,0.00243,0.334,0.357,0.547,92.016,6yZW9L4w3vjn3b1zeOQYtW,spotify:artist:6yZW9L4w3vjn3b1zeOQYtW,[],7
ASMR Art of Sound,Right Side 4,3KKbHLgOcxw3m6VicLJYMN,0,"EXTRA REAL Pulling Negative Energy ASMR - Reiki, Layered Sounds [No Talking]",1hpwg0pUj5u0t3Gjjnbxsb,2022-08-26,album,74000,False,7,1,0.489,0.396,1,-27.426,1,0.469,0.76,0.208,0.121,0.0367,85.362,0M5HJZlCxSmeQUESaJ7up3,spotify:artist:0M5HJZlCxSmeQUESaJ7up3,['asmr'],26
Jazz Music Lovers Club,Sweet Meal,5ZcjaNpcUAKaVb7rjQoVtT,0,"Slowly Passing Days: Slow Background Jazz for Relaxation, Enjoy the Small Things",3PFUwU752i9CxL9YoENLvD,2022-12-06,album,192396,False,13,1,0.789,0.35,4,-13.429,0,0.0548,0.384,0.942,0.102,0.822,90.737,0epdH0d4rcWbpoZjlTgdUs,spotify:artist:0epdH0d4rcWbpoZjlTgdUs,[],14
Rain & Thunder Storm Sounds,Furious Dark,0cj3jyZGdhzBpkC7aZS1eA,0,Rain & Thunder Sounds,3Ekid6zsCW2zqOcbzYaYmk,2022-06-27,album,132252,False,47,1,0.22,0.995,3,-12.097,0,0.0758,0.0437,0.993,0.697,0.0173,99.306,4Wot22C7ghTpK8F4dx8EvD,spotify:artist:4Wot22C7ghTpK8F4dx8EvD,[],24
Coffee House Guitar Jazz,Hut Night,0Xba9qc7pGlxNJ0JrkIvXP,0,Coffee Morning Jazz Guitar,0FjgfIqFIstFlPA1JZ1EzV,2022-12-05,album,148965,False,41,1,0.438,0.0209,11,-30.196,1,0.0502,0.594,0.00144,0.0997,0.123,116.218,1PQQSBlLRVEldMdSoDyA6i,spotify:artist:1PQQSBlLRVEldMdSoDyA6i,['dinner jazz'],10
Relax Jazz Music,Cassandra,0pYv0BkcgzPOahE8Qxzbjm,0,My Smooth Soul,2AKCf1H3cbkP3k7JOLyIk6,2022-09-02,album,184840,False,15,1,0.529,0.107,0,-18.848,1,0.0344,0.944,0.798,0.149,0.336,139.879,1zaCXTRULSdahP6cka2UJP,spotify:artist:1zaCXTRULSdahP6cka2UJP,[],5
Blue Moon Swing,Spiritual View,2CwTyafVB9wDOWm7n5Uhl4,0,Afternoon Cafe Chill Swing - Hawaiian Breeze,6g2Xqvm7vSpi9XgfxWOdi2,2022-09-19,album,95868,False,4,1,0.681,0.194,2,-17.667,0,0.0434,0.958,0.906,0.0804,0.694,87.047,2cV1IrWBbM4rK6D2uWS5C1,spotify:artist:2cV1IrWBbM4rK6D2uWS5C1,[],2
Wine Bar Jazz,Incredible Moods for Thursday Morning Commuting,1XdTfH362TC67ZjlwKIm4b,0,"Classic Music for Monday Working - Trumpet, Alto Sax and Tenor Sax",0wRTVMX7mBrJ5i58locmg4,2022-12-22,album,115449,False,17,1,0.596,0.376,11,-15.259,1,0.0414,0.589,0.872,0.0878,0.519,117.136,2ZY60aEKx7FuQ1FQIqyUum,spotify:artist:2ZY60aEKx7FuQ1FQIqyUum,[],0
Kaffeehaus Jazz,High Class Coffee & Croissants,0i1gJa0qAZU6vkWoJ05WRK,0,Dashing Clarinet Solo - Ambiance for Breakfast & Coffee,1Wh1WXTrSgxDBMXeHjQMPp,2022-07-04,album,126688,False,16,1,0.792,0.312,0,-16.102,1,0.0354,0.852,0.842,0.106,0.759,143.869,0dIQWfEaf0djZAZGtEiEnP,spotify:artist:0dIQWfEaf0djZAZGtEiEnP,[],5
Prince Remz,Makhelwane,5F12gq79RIZpMfCLh2bjwu,0,Makhelwane,0idp0aF6ZBUkrfla78GeZA,2022-05-11,single,277565,False,1,1,0.593,0.559,1,-9.853,1,0.321,0.102,1.02e-06,0.0722,0.344,151.906,6QB4wPwRuywBW1HC2SDnHW,spotify:artist:6QB4wPwRuywBW1HC2SDnHW,[],6
Nicholas Jonathan Tyler,Undeniable Moments,0RHMx1MrKWIHtaS6eivCwN,0,Adults Only: Adult Contemporary Pop,1xbBF4DCLgNpGoZVk49DF8,2022-05-31,compilation,98037,False,3,1,0.734,0.967,6,-7.736,1,0.0513,0.931,0.903,0.112,0.353,142.003,47Odv3cPNoEUtNVN65kPlX,spotify:artist:47Odv3cPNoEUtNVN65kPlX,[],0
ととのう美容,休憩する心,0hGYXu42RLtJdiEEvIbltZ,0,サウナBGM: ととのうヒーリング音楽で心と身体をリラックスさせる,00dEFhqSihx11OoEDtTtkD,2022-04-04,album,375999,False,11,1,0.0911,0.074,9,-20.934,1,0.0404,0.926,0.0872,0.115,0.0335,171.545,7Kqk8tVDPFpctVmWw1wQqH,spotify:artist:7Kqk8tVDPFpctVmWw1wQqH,[],0
ScrLk,GEEKXDUP,1T1GJYNyiLKzLRERC43hjl,0,SNS > World,1wNuNcfkgrCFos0a789wFy,2022-11-25,album,148000,True,9,1,0.651,0.706,5,-7.127,0,0.122,0.0414,0.0,0.102,0.2,74.974,6fmMGgGAZDoBGK6mWVGU1z,spotify:artist:6fmMGgGAZDoBGK6mWVGU1z,[],0
Water Of Deluge,Refreshing Harbour,08gTCC6Bgvc0aVT3dloQq2,0,Unexplored Oceans,3pIu0qZ9j5QGOTNzhUH1iK,2022-02-16,album,136823,False,37,1,0.18,0.99,11,-28.132,1,0.0546,0.954,0.88,0.844,1e-05,109.825,64GXDFqRabrPnBsB4Gmxjf,spotify:artist:64GXDFqRabrPnBsB4Gmxjf,[],0
LKIC,Sacred Elements,6CWYnBCTCtwjo9IDGrmGA0,0,Cazmar,4mOuMafzc0pZHUUfYM77Te,2022-11-20,album,170213,False,11,1,0.638,0.666,0,-11.034,1,0.0397,0.201,0.000117,0.0667,0.348,130.07,5nxJFqx9ycy8yXwe3kGgCj,spotify:artist:5nxJFqx9ycy8yXwe3kGgCj,[],0
Fred Genna,On the Way,2e3EdwcVBjNMxvqTO3IPTz,0,On the Way,4NffPY3udZvj42rsFGGlSO,2022-05-11,single,191612,False,1,1,0.675,0.715,9,-5.251,0,0.04,0.00767,0.163,0.245,0.799,123.925,79AdTdMCof1pGg9UTBdkWS,spotify:artist:79AdTdMCof1pGg9UTBdkWS,[],12
Honzo Gallo,Germany Rate,2HBR73gnQpPI9a9MuwigRy,0,Dustin,7zQL1zKhmCQGLRusCWYhbp,2022-06-09,album,174000,False,6,1,0.676,0.462,1,-12.825,1,0.044,0.0525,0.613,0.0516,0.952,80.002,7sJjQxRiS1Qd5lvNi2vCos,spotify:artist:7sJjQxRiS1Qd5lvNi2vCos,[],0
Beetx,El No,5DhVhNW4m9JKg0rhwrGf7a,0,Morning Rise,787UrgiRowvuxvBWITGTjB,2022-06-10,album,74627,False,26,1,0.466,0.161,4,-26.599,0,0.053,0.835,0.887,0.165,0.456,149.01,2azGljFm9CHGAUYFJ1qJXf,spotify:artist:2azGljFm9CHGAUYFJ1qJXf,[],0
John Alonzo,Master Of TONES,3kqOSBsOksRSqAyj4UEGXw,0,Master Of TONES,04gml8miS8r2ZoP5oM4pCL,2022-08-06,single,102109,False,1,1,0.519,0.973,1,-11.578,1,0.0449,0.665,0.966,0.345,0.813,127.995,2gujfe6YmMcoe0d6rKLf7l,spotify:artist:2gujfe6YmMcoe0d6rKLf7l,[],0
neitho,На трапе,0dgGGOInljzCMTrIldOg0J,0,На трапе,0lKzzBvwFEL008JrhBUjdY,2022-09-02,single,151000,True,1,1,0.613,0.469,4,-10.671,0,0.101,0.00609,6.35e-05,0.364,0.206,145.729,2D8JdLXKMVNCPqUyWBOrDr,spotify:artist:2D8JdLXKMVNCPqUyWBOrDr,[],0
AKSHUU,KHUDGARZ,4Qo4uXBWd4uRqLXKc6H1HD,0,KHUDGARZ,7MavQVgtjsumYG6oNkayV6,2022-05-19,single,252618,False,1,1,0.704,0.469,2,-8.178,1,0.457,0.345,0.0,0.113,0.234,178.368,50FxmJiA3dQlzQbGIkDd2n,spotify:artist:50FxmJiA3dQlzQbGIkDd2n,[],0
MightyShaman,Big Ballin,2uBlBY859Rray89uQ9R5D2,0,Big Ballin,79SLn0ZbeNQn3ylBdvrJIh,2022-10-09,single,214993,True,1,1,0.739,0.422,0,-15.055,1,0.155,0.76,0.0,0.143,0.697,120.081,3dZrdrrjrWTTfd5nmGpKwY,spotify:artist:3dZrdrrjrWTTfd5nmGpKwY,[],0
Smooth Jazz Lounge,Distinguished Ambience for Italian Coffee,21fj4gqVCkgb0yE47UouV5,0,Echoes of Lattes with Brunch,69XeDbmEmUDpuHveVXg2iF,2022-10-26,album,144056,False,9,1,0.628,0.305,7,-12.717,0,0.0399,0.825,0.864,0.16,0.355,59.753,5e8zQAbOrrgNh7mWCbyzbU,spotify:artist:5e8zQAbOrrgNh7mWCbyzbU,[],4
Kidd Fresh,Lokera,1uZKwcyOCckFI5XliEibTb,0,Amor y Odio,4deDPZC9WDRkV5i68dkm0J,2022-07-15,single,185096,False,5,1,0.564,0.486,5,-7.751,0,0.0535,0.697,3.77e-05,0.0761,0.136,120.269,6UBoAdBVZa3Q9Y2tCHYqGR,spotify:artist:6UBoAdBVZa3Q9Y2tCHYqGR,[],0
Pranav Manasani,Moon,5FPfzOWgQribDqamFv6ZOq,0,Space vol. 1,7aOF2ZkE2BxLSu95JArpp2,2022-05-07,album,208031,False,1,1,0.582,0.213,0,-17.741,0,0.0315,0.788,0.937,0.148,0.18,120.045,2R9r7sZPHaCASZlv2WfIft,spotify:artist:2R9r7sZPHaCASZlv2WfIft,[],0
Weihnachts Songs,Deck The Halls by Gentle Fireplace with Crickets Soft Noises,5Gp86L1kRJZBwCZc9vF3yv,0,2022 Ruhige Weihnachtstraum,6YKQ6T74jKTo4AFUGYD2OZ,2022-12-26,album,769000,False,5,1,0.347,0.406,5,-15.616,1,0.0304,0.95,0.806,0.112,0.7,77.535,3XFvvrviYcbSNvBI1NWxYb,spotify:artist:3XFvvrviYcbSNvBI1NWxYb,[],0
Uhvidyaa Prema,Solitude Healing Reduced Stress And Anxiety - Original Mix,43K8Z6eUMAT1IwdMKsl5Zz,0,Parinamanitya,4FCHAahvz3OXypGKDVg5i9,2022-01-08,compilation,128000,False,2,1,0.2,0.0387,8,-31.596,1,0.0397,0.14,0.806,0.111,0.0349,90.783,1F6PNv3BvdC2kVWvlX3hyN,spotify:artist:1F6PNv3BvdC2kVWvlX3hyN,[],0
Igor Vrgoc,Psalam 46,4vGSituZyXCRHCJKfK8lTD,0,ABBA,7o2NFxx8dbLhqtHXQD9Ova,2022-02-10,album,212793,False,2,1,0.55,0.446,0,-7.125,1,0.0318,0.724,0.0,0.476,0.424,176.086,6Wr1Ter6wb5l8uTogk2gL8,spotify:artist:6Wr1Ter6wb5l8uTogk2gL8,[],0
Zona B,Blue sugar,0lUeNTcIOA9ksiSZYr4kBY,0,Greatest Hits Collection,4qS5Kz37Ut2kz4lIDfrURd,2022-03-29,compilation,188280,False,4,1,0.552,0.768,4,-7.024,0,0.062,0.079,0.44,0.399,0.721,145.068,4yEcky2zqYk9HlYJvtIoS3,spotify:artist:4yEcky2zqYk9HlYJvtIoS3,[],0
Marvin Ria,Déjà Vu,7eYviEUNlkW5b2wpJhyi43,0,Megalaktisch,34ppUbIztIBIy6CmUww0YE,2022-10-07,album,211029,False,3,1,0.696,0.839,0,-6.212,1,0.0274,0.0106,3.27e-05,0.166,0.817,128.015,1Jjx3h2ejNgjM2hyIts0Uo,spotify:artist:1Jjx3h2ejNgjM2hyIts0Uo,[],0
ponele que sea yo,Milicos De Mierda Hq,0VBNyWdp3LztS2cdp4MS4P,0,Vivo Y Rabioso,1FHjCfBzP0Hb7sYWsiVCPl,2022-10-28,album,210240,True,15,1,0.345,0.915,9,-7.936,0,0.0951,0.00438,0.876,0.321,0.272,146.562,5CNQgPdWgebGq6StaonsMT,spotify:artist:5CNQgPdWgebGq6StaonsMT,[],0
Deep Sleep,Fairy Call,0ZmUda1ONv1JTt4mpWRyE0,0,"Zen Music to Meditate | Pure Meditation, Yoga",3KsNCLEvbwGtCmgm6nYtMw,2022-01-19,album,137000,False,37,1,0.462,0.0124,7,-28.914,0,0.0444,0.979,0.93,0.0773,0.109,119.913,4gGGFclZZyED2i5BgzGAlD,spotify:artist:4gGGFclZZyED2i5BgzGAlD,['sleep'],43
Soft Piano,Beginning of an Inspiring Harmony,3Bs2Kj5XTfxJ3abam6vY5j,0,Perfekte Einstellung,3A66uvhq6MdmcUXWDCJem2,2022-11-10,album,206601,False,19,1,0.315,0.0123,8,-26.432,1,0.0388,0.992,0.928,0.112,0.084,69.946,0B5SENBjX53IsR7hPOvOIZ,spotify:artist:0B5SENBjX53IsR7hPOvOIZ,['pianissimo'],27
Meditation,Concerning Relaxation,5YPGZuGBeh5iGDqHpEg7Hv,0,50 Blissful Songs for Baby,3xwkcAc3Yj26kknqQIntC2,2022-10-16,album,120000,False,25,1,0.0681,0.111,11,-31.19,1,0.0471,0.799,0.84,0.17,0.0852,67.363,09GmCpZ59IcRJ6ctUDoonQ,spotify:artist:09GmCpZ59IcRJ6ctUDoonQ,['meditation'],37
Rain Sounds,The Sound of Rain for Relaxing and Sleep Pt. 69,7a0lMyzsygUszd9q97jwCr,0,"! ! ! ! ! The Sound of Rain for Relaxing, Sleep, Meditation, Mental Peace",47rJx2OhxQTZMp5DQeNLmd,2022-01-22,album,71580,False,69,1,0.484,0.793,9,-25.28,1,0.0512,0.648,0.984,0.626,0.0295,96.963,5nSGBmlgUdqWNExnOX8VtV,spotify:artist:5nSGBmlgUdqWNExnOX8VtV,"['environmental', 'sleep', 'sound', 'water']",78
Kundalini Yoga,"Rain, Drain, Cement, Lawn",7pEyNgBwhji96xNOivEk2Y,0,The Ocean Tracks - 50 Peaceful Relaxation Music Mix,2f1k9inkoxo1zkhTukR6uO,2022-06-15,album,120000,False,49,1,0.225,0.996,11,-27.926,1,0.051,0.138,0.669,0.444,0.0028,134.744,5AgdFthpJvfQ6RYFO0xg7n,spotify:artist:5AgdFthpJvfQ6RYFO0xg7n,['yoga'],16
Yoga Flow,Grand Backdrops for Unifying Moods,3n4Ms5Cd4HGVnLuT4Fi780,0,Indian Chill Out Music - Background for Positive Affirmations,1ZixEQ8FnYysJWz1psMmGO,2022-01-03,album,123437,False,2,1,0.793,0.367,1,-20.232,1,0.149,0.199,0.359,0.0911,0.272,139.943,5FmYuIdPHVWFV313OAW73c,spotify:artist:5FmYuIdPHVWFV313OAW73c,[],15
Piano Dreams,Colorful Ether,4C8MDMmU6gWt5Wo9WaL6HG,0,50 Calming Piano Pieces to Encompass Your Mind,1VbjS49J0xCfVsp06xXkDv,2022-09-27,album,119362,False,47,1,0.722,0.0485,1,-21.495,0,0.234,0.988,0.929,0.106,0.576,80.022,16OmrtwnRFiz1CHr1NxuGD,spotify:artist:16OmrtwnRFiz1CHr1NxuGD,['pianissimo'],15
Zen Meditate,"Beach, Far, Waves, Birds, Wind",2F4LWFDxHmykNb9FjPxZ9o,0,Winter Rain Sounds for Peaceful Sleep,7B3016wZKagDgbJlM7OPnj,2022-06-12,album,120000,False,23,1,0.0766,0.988,6,-21.751,1,0.0564,0.933,0.969,0.104,0.00345,174.079,3V0v9hz1J9DcwQOt5WWc7t,spotify:artist:3V0v9hz1J9DcwQOt5WWc7t,['zen'],24
Happy Instrumental Piano,Dreams Creation,3pPqKYKElYX3uEPZhC4PfG,0,Happy Instrumental Piano Harmonies,08YyIwZ1PnL9zPSVp3Onwg,2022-10-17,album,165517,False,55,1,0.528,0.00234,10,-27.76,0,0.064,0.993,0.874,0.123,0.181,58.132,2CFeHze9RcMPX8VmbcgCpn,spotify:artist:2CFeHze9RcMPX8VmbcgCpn,[],18
Lo-Fi,Classic Moods for Perfect Deep Works,7bBsr6j4GalyVonONpau9d,0,Inspiring Lo-fi - Background for Interesting Topics,2fwMmSa8s6CSVF3bHbhyJZ,2022-11-27,album,137142,False,7,1,0.763,0.207,10,-22.39,1,0.11,0.611,0.906,0.063,0.688,126.046,2geMMCtwo62amCFabGOiki,spotify:artist:2geMMCtwo62amCFabGOiki,['lo-fi product'],11
Canciones Infantiles Para Niños,Meditación en La Caverna Profunda,1vr8zFvGWZ9yqnf8cIZ4Wz,0,50 Sonidos de Música Relajante,5RnUH4f7UamWCNktsloJdI,2022-11-01,album,120000,False,6,1,0.198,0.593,9,-22.928,1,0.152,0.0126,1.71e-06,0.43,0.341,81.71,6gsWvzydqHjKLsuZ4PFR0f,spotify:artist:6gsWvzydqHjKLsuZ4PFR0f,['musica para ninos'],39
Jazz Classics for Reading,Inspiring Ambiance for Days at Work,4HBGfvqbE7XLAt4CCWlHtt,0,Number One Backdrop for Coffee Breaks at Work,6OypbQGO64ZFEF0IwfraN5,2022-09-10,album,113963,False,10,1,0.688,0.359,0,-14.929,1,0.0378,0.507,0.923,0.0876,0.662,117.916,6mjM8hYcZXifZSWCTIOACg,spotify:artist:6mjM8hYcZXifZSWCTIOACg,[],7
Ms. Mickenzie,Won't You Rock Me Baby,3VLlAL1rgWaJbWKBopDk5U,0,Won't You Rock Me Baby,4jxQYLdFuzzNgF1dF6eQfV,2022-11-09,single,207204,False,1,1,0.782,0.669,7,-7.537,1,0.0296,0.016,0.0,0.202,0.779,98.158,4udRnSVUVVqHrzqttCLxVz,spotify:artist:4udRnSVUVVqHrzqttCLxVz,[],0
Paris Coffee Shop,Charming Backdrops for Meditative Horizons,2Nqq4z063PZWZkiWW7IgsO,0,Relaxed Background for Easing Collections,1eEkVoQRlQIU9aFlaXavlf,2022-12-10,album,142942,False,12,1,0.584,0.27,10,-16.874,0,0.0351,0.535,0.853,0.109,0.317,63.434,4vlWcKgXrrWcyEcMid1Kq2,spotify:artist:4vlWcKgXrrWcyEcMid1Kq2,[],5
Coffee jazz Relax,Distinguished Relaxed Sunday Nite,3Q8ABAMgwZdMWG3xn4j27T,0,Charming Ambiance for Smooth Chilled Days,5MqsOAsDS9HYbAVUXVphMr,2022-06-30,album,137146,False,6,1,0.628,0.452,0,-11.85,1,0.0352,0.777,0.00748,0.118,0.656,118.803,4Jj2sj0i1YPMejr3B1r7g6,spotify:artist:4Jj2sj0i1YPMejr3B1r7g6,[],3
Musica Rilassante & Benessere,Subtle Tenor Saxophone Solo - Vibe for Morning Jolts,6oCDXRFal16BpUZXbpeG89,0,Music for Morning Jolts (Vibraphone and Tenor Saxophone),1ni5iqbWDKCBbBjUnmsuzI,2022-07-14,album,123437,False,8,1,0.589,0.185,5,-14.306,0,0.0502,0.955,0.883,0.102,0.354,140.176,3SYotF9KVHUPb6HEpdp7aW,spotify:artist:3SYotF9KVHUPb6HEpdp7aW,['musica de fondo'],25
Dream House,As Many Winks as You Like,3jDAxK0vG8NIhQ4uziDSSn,0,Piano Dreams: Snooze Tunes,2m9h9Zr2K8yabRZ3wfeHJj,2022-02-07,album,136902,False,19,1,0.409,0.002,0,-32.203,1,0.0624,0.996,0.957,0.0988,0.129,62.839,3TkldXLxqbZkCQxulVPdM4,spotify:artist:3TkldXLxqbZkCQxulVPdM4,['piano cover'],37
Lo-fi Beats for Sleep,3D Printing,6APqTg52ZkwphCLTTWYLjS,0,Dream State,6jNrDsD7n47OA49XnGvs49,2022-08-29,album,147778,False,23,1,0.661,0.442,8,-15.979,1,0.0672,0.987,0.951,0.135,0.808,139.988,7iSdb91EhjSqE0xy0tBhyI,spotify:artist:7iSdb91EhjSqE0xy0tBhyI,[],10
Trabajar desde Casa,Subdued Spring Flings,4R9wNjTArjHDPDe0g6gbxe,0,Feelings for April Moods,4X4W1LSM6XMlhNSELW2Qm6,2022-04-06,album,121628,False,5,1,0.671,0.346,5,-12.919,0,0.0319,0.512,0.711,0.231,0.603,110.533,4q7W5gmvaF7Ck3aoDMTUfq,spotify:artist:4q7W5gmvaF7Ck3aoDMTUfq,[],12
BossaNova,Ilha tropical,63dczq1bAKwoEbhTKUPBJp,0,Melhor do verão Café Bossa Jazz – Guitarra Jazz Brasileira del Mar,4vz7MyFDOKmto3EkTceQKV,2022-02-06,album,179288,False,1,1,0.573,0.387,5,-10.902,0,0.0428,0.748,0.331,0.145,0.734,139.785,7MiRVr9v2Q1Md7s2pdygoK,spotify:artist:7MiRVr9v2Q1Md7s2pdygoK,[],17
Swinging Mix,The Longest Afternoon,63WjPsxuUWIj6dx5rC11Wa,0,カフェでリラックスしたい時間を楽しむbgm,2wKCNTZqZhPQqyDJZDZqrH,2022-10-25,album,85437,False,22,1,0.838,0.16,9,-19.664,0,0.0502,0.964,0.881,0.103,0.643,110.778,4z1XeSFPga8qEbjXZyVXKr,spotify:artist:4z1XeSFPga8qEbjXZyVXKr,[],2
