,artist_name,track_name,track_id,popularity,album_name,album_id,album_release_date,album_type,album_cover_url,track_duration_ms,explicit,track_number,disc_number,track_preview_url,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_id,artist_uri,artist_genres,artist_popularity
280,Yan Weinstock,1986 - Neos Remix,0KbytXCsjCeRJIXAa5C4LW,0,Recoverworld Trance Sessions 17.01,00oEvDvxHzw6hFbJmsSBq4,2017-03-13,compilation,https://i.scdn.co/image/ab67616d0000b273efba411c0de7623ed9cb2aff,382299,False,5,1,https://p.scdn.co/mp3-preview/04780186d47762516e39ffbfe5bd206fae51cd5b?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:0KbytXCsjCeRJIXAa5C4LW,0.501,0.994,7,-5.029,1,0.0754,4.79e-05,0.807,0.156,0.241,140.006,47wjPiMCcPtvNQ9mpb6yBo,spotify:artist:47wjPiMCcPtvNQ9mpb6yBo,['progressive trance'],9
281,Relax accademia di benessere,Musicoterapia,2A2yUPeFzQsWcp6hrE2Du5,0,"All'interno della natura – Rilassamento, Momenti calmanti nella spa, Migliore sonno e rigenerazione del corpo",0XHkEUDmZudn1BMNDyGV1A,2017-10-16,album,https://i.scdn.co/image/ab67616d0000b27347331046a68dd87b101cb28e,252785,False,9,1,https://p.scdn.co/mp3-preview/7bbbcb2110dd4f885392325683693f0a381c1cd5?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:2A2yUPeFzQsWcp6hrE2Du5,0.196,0.058,5,-30.245,1,0.0365,0.825,0.829,0.0854,0.114,107.022,43AnfEmiYkcTys2pCB7B0Q,spotify:artist:43AnfEmiYkcTys2pCB7B0Q,[],22
282,Vincenzio Capirola,Ricercare 2,2E9kVrtnf9Bs0n0zshi6N7,0,Italian Lute Music 1508-1517,3VwZGcPTJDJg2jbPabk7Vh,2017-10-02,album,https://i.scdn.co/image/ab67616d0000b27369956d629ed0d23bf8765ead,153200,False,18,1,https://p.scdn.co/mp3-preview/80083554e953acdc0a5d0d0c39c3305b1e07e428?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:2E9kVrtnf9Bs0n0zshi6N7,0.506,0.0561,5,-25.347,0,0.0605,0.982,0.915,0.094,0.582,127.202,76bRRKGVQMMPu7AUiH4HsN,spotify:artist:76bRRKGVQMMPu7AUiH4HsN,[],0
283,Stevie Woods,Knocks Me off My Feel (Live),4H7h750ScS2msFv3q4afTB,0,"Recorded Live at the Blue Parrot, Austin, Texas",2tHVtk4hWNti3wr3SD9Gqj,2017-12-31,album,https://i.scdn.co/image/ab67616d0000b27375a3f07e9a1e08eb686a9845,188186,False,4,1,https://p.scdn.co/mp3-preview/34e8ed2588c63aa0286474327b08fc6a25a18095?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:4H7h750ScS2msFv3q4afTB,0.454,0.232,4,-20.681,1,0.114,0.923,0.124,0.111,0.564,110.178,4ReLjO7IQ9EehWClyzlPds,spotify:artist:4ReLjO7IQ9EehWClyzlPds,['deep soft rock'],22
284,Ty Johnson,Everything You Love I Love,7kkbFbP3SlsXu7gMAtk3re,0,While Down Here,6mI1CSxd8GwKmXy9Aitrxn,2017-02-14,album,https://i.scdn.co/image/ab67616d0000b273288c1abcb08712c9eef2be44,232650,False,13,1,https://p.scdn.co/mp3-preview/9857b007403eb6cff405085441a4b99aa9ea17b3?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:7kkbFbP3SlsXu7gMAtk3re,0.504,0.627,0,-7.442,1,0.0267,0.121,0.0,0.356,0.376,97.014,6sjFFsBgWRSkaNDrxtNdaf,spotify:artist:6sjFFsBgWRSkaNDrxtNdaf,[],0
285,666,Amokk - Generation Moombahton Remix,644XwWWucgKxOTnKeInrdU,0,Amokk (Gold Edition),0ncv8jqrpy9iMxTbMPA5SH,2017-10-30,single,https://i.scdn.co/image/ab67616d0000b273898caa9d69a027351e264f19,192000,False,1,1,https://p.scdn.co/mp3-preview/39a6d0e9ac2edfb679349aa368868e93f0f0cd34?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:644XwWWucgKxOTnKeInrdU,0.88,0.742,6,-2.291,1,0.0604,0.0268,0.557,0.42,0.46,115.039,76TM3QXivQvlLmZxdYxMZr,spotify:artist:76TM3QXivQvlLmZxdYxMZr,"['eurodance', 'german techno']",44
286,D-Tour,Jupiter Uranus,3qaiPn2JX3bfNHgHeUdwDe,0,Jupiter Uranus,3PlJFQCg4Q32LZRgdHsUGD,2017-04-21,single,https://i.scdn.co/image/ab67616d0000b2737a4a98c542d5aa0a926ca4e3,158000,True,1,1,https://p.scdn.co/mp3-preview/9e57cddcb1dd7efe43ed263d5f568caa0adc3c80?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3qaiPn2JX3bfNHgHeUdwDe,0.849,0.4,9,-10.94,1,0.199,0.126,1.45e-05,0.0852,0.351,105.947,0NLstdo4ou5y9EkMyZKLTe,spotify:artist:0NLstdo4ou5y9EkMyZKLTe,[],0
287,Ira Bloom,Chapter 211 - Hearts & Other Body Parts,6aAA5JPJ4ScrlEhHQPdd29,0,Hearts & Other Body Parts (Unabridged),79WieEIg8XjMwMTbjFh8Z6,2017-04-01,album,https://i.scdn.co/image/ab67616d0000b273da670617db1247e4c68af0a0,181542,False,69,3,https://p.scdn.co/mp3-preview/8f6a1e08dfc510841962fbaddbdbfd66e2db210e?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:6aAA5JPJ4ScrlEhHQPdd29,0.71,0.299,1,-16.878,1,0.916,0.592,0.0,0.0821,0.298,130.697,1LCs6kOXHOA1oVXrSOtqRY,spotify:artist:1LCs6kOXHOA1oVXrSOtqRY,[],0
288,Captain Panic!,Giants,5TnK2UydH32MIZjt3JRu0z,0,Dimensions,731CvNQyVoDPKLmZ3DLiyy,2017-09-08,album,https://i.scdn.co/image/ab67616d0000b2739ff59aa48ce86b1ced13069e,310400,False,1,1,https://p.scdn.co/mp3-preview/5bb856c1bc8b74ddd901e4d1f2620d0011472d5d?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:5TnK2UydH32MIZjt3JRu0z,0.582,0.993,1,-1.82,1,0.0881,0.0022,0.748,0.0855,0.0822,149.977,6RO2K4y7M45nTFe5DeBohv,spotify:artist:6RO2K4y7M45nTFe5DeBohv,"['deathstep', 'filthstep']",10
289,Autogenes Training Academy,Peace and Quiet,5PDQkl3nSH16oSeczLNNaN,0,Focus on Meditation: 111 Calming the Trouble Mind,03VGPeYE2dvL87sxScxKgs,2017-10-18,compilation,https://i.scdn.co/image/ab67616d0000b273a7a2a5f5b59e0edfa11b9fd7,216461,False,77,1,https://p.scdn.co/mp3-preview/27a0236e9b7a81c3a9658ae58d4717d3987ef20f?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:5PDQkl3nSH16oSeczLNNaN,0.285,0.00862,2,-25.762,1,0.0396,0.9,0.918,0.096,0.0589,119.409,3JqenVhTIO8EYlrMBmTjhS,spotify:artist:3JqenVhTIO8EYlrMBmTjhS,[],8
290,Ozark Soundscape,Who Will Call the Doctor,6slKdZELsqHObZTj2WjfdE,0,13-14-15,2uWnbijjKE6ujCyRg9UCHe,2017-10-20,album,https://i.scdn.co/image/ab67616d0000b2734fb23172f4110a3e7125c42e,89877,False,13,1,https://p.scdn.co/mp3-preview/dc2b5cbb3e7af7928eb7c33bf74595f7d5ce71ac?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:6slKdZELsqHObZTj2WjfdE,0.451,0.235,7,-16.626,0,0.0562,0.0266,0.754,0.0915,0.586,147.91,2oN4cAA9C94JCgLg8p0Sl7,spotify:artist:2oN4cAA9C94JCgLg8p0Sl7,[],0
291,John Keys,There's a Star in the East on Christmas Morn (African-American Spiritual) - Instrumental Version,0aBu2PudE5RCkdWeZWDj5q,0,"Ultimate Carol Organ Accompaniments, Vol. 5",1b1pT7CrdFSI1jYYCy8JV2,2017-08-22,album,https://i.scdn.co/image/ab67616d0000b273666d48e8aeb1e0f57b44d10d,122256,False,13,1,https://p.scdn.co/mp3-preview/c1524c215d6a50d1cbc674f7e70c1196d50c7542?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:0aBu2PudE5RCkdWeZWDj5q,0.191,0.00772,2,-29.668,1,0.0467,0.989,0.991,0.104,0.108,66.802,5zkmOYaXiNHBKxKnnd1rvl,spotify:artist:5zkmOYaXiNHBKxKnnd1rvl,[],21
292,K.A.T.A.,Discouraged - Original Mix,1eEvqXL0TakQtT4gr15w7M,0,Portal,02AvUmsrrZSXFNFZipn2Gq,2017-10-02,album,https://i.scdn.co/image/ab67616d0000b27393495356f24d817a49c07430,441600,False,4,1,https://p.scdn.co/mp3-preview/b0a514e5078a9546ff7f0e56496a912adbbeea00?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:1eEvqXL0TakQtT4gr15w7M,0.788,0.838,0,-9.079,1,0.0669,0.205,0.858,0.0627,0.0783,124.992,1f0EU3dWpwrRU0uYSuVZWo,spotify:artist:1f0EU3dWpwrRU0uYSuVZWo,[],0
293,Foozy,Make Em Feel It,5L7Yp53ZcxQQTSq5XvHoxN,0,Make Em Feel It,5XOAnwGXfYU57vbGb2b8cc,2017-07-21,single,https://i.scdn.co/image/ab67616d0000b27367d3532673378f44056602cb,246779,True,1,1,https://p.scdn.co/mp3-preview/d90a270e87d1f2a592345276d51e680bde33da06?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:5L7Yp53ZcxQQTSq5XvHoxN,0.602,0.555,7,-6.437,0,0.291,0.221,0.0,0.0849,0.116,151.174,38BSA5UnHUq11LVsgeGRKK,spotify:artist:38BSA5UnHUq11LVsgeGRKK,[],0
294,Ignota Palabra,Abre la Jaula,0YIzIJXgB78kT1i79uZcpJ,0,Ignota Palabra III,0pbh9zVgUyVR8IW9tI8U3Y,2017-03-17,single,https://i.scdn.co/image/ab67616d0000b273b700c3fead486c9f2e047f7e,280700,False,4,1,https://p.scdn.co/mp3-preview/8a5528f3def92a4b2128de9a53526621b0f7506e?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:0YIzIJXgB78kT1i79uZcpJ,0.42,0.738,4,-7.192,1,0.0334,0.000203,0.0415,0.291,0.326,79.967,271tiKY3TTrS3X5H5aW7Xa,spotify:artist:271tiKY3TTrS3X5H5aW7Xa,[],0
295,Leo Greco,Eternos,79wT7UXiRssHpYajlIxct2,0,Vos & Yo,0ZZEqATYbSaKZtVzjDQmWS,2017-08-02,album,https://i.scdn.co/image/ab67616d0000b2731961b6d7ea93623521eddfd2,188517,False,6,1,https://p.scdn.co/mp3-preview/91f3e7e727634a09e55d21a2d8dbea81020d088b?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:79wT7UXiRssHpYajlIxct2,0.745,0.844,7,-4.405,1,0.035,0.00407,4.26e-05,0.218,0.458,99.992,5P59D5nCAkLo3TggBwSiNW,spotify:artist:5P59D5nCAkLo3TggBwSiNW,[],0
296,Midnite String Quartet,Too Shy,0is7IvsVUG8wTamqk1vxsX,0,New Wave Heartstrings V4,0H4qEleYgSkRp8NDTMVJdV,2017-04-28,album,https://i.scdn.co/image/ab67616d0000b2738a55a19f5e784c1885a90b8d,200312,False,9,1,https://p.scdn.co/mp3-preview/5fc32a5a57858bdfa3fea28e4e7c17f72370b59d?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:0is7IvsVUG8wTamqk1vxsX,0.386,0.158,3,-17.857,0,0.0445,0.943,0.909,0.0732,0.105,144.063,648dUUIlz7RSeg3O8CbTat,spotify:artist:648dUUIlz7RSeg3O8CbTat,['bow pop'],49
297,Лариса Черникова,Mantra for Conception,71nq7HmfBJ8Yn0PbLZF6Hv,0,The Law of OM,5sIcPL1fMI6Xp53gz6gJ0a,2017-02-03,album,https://i.scdn.co/image/ab67616d0000b273d6393b744699aa1c2e273dc2,207789,False,10,1,https://p.scdn.co/mp3-preview/bb41fa6a301d2ea199389b74f214c4c61f2d23d2?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:71nq7HmfBJ8Yn0PbLZF6Hv,0.49,0.495,0,-5.392,1,0.0292,0.339,0.0,0.117,0.731,141.871,3tPA8bUAmdMkwLxtH6ikel,spotify:artist:3tPA8bUAmdMkwLxtH6ikel,['classic russian pop'],19
298,Luca Maniaci,Alias,22ZIlDvOgyMCiKYMg6ztqU,0,Origins EP,130fTkrrHiQDthywGcwYlw,2017-12-07,single,https://i.scdn.co/image/ab67616d0000b273e93f456f1dd740f7b009ba32,395624,False,2,1,https://p.scdn.co/mp3-preview/0bddd3cddb43c7b263f83e276f8eaad946e420ff?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:22ZIlDvOgyMCiKYMg6ztqU,0.704,0.936,10,-10.086,0,0.0548,9.19e-05,0.95,0.107,0.087,128.009,5yDBfnl8EgFXaY69oCVPMi,spotify:artist:5yDBfnl8EgFXaY69oCVPMi,[],3
299,Erica Stephens,Whosoever,0BAOPLXaHnRW4vlo0XFip7,0,The Journey,04se6xe9JlzfREtx8HrccZ,2017-07-23,album,https://i.scdn.co/image/ab67616d0000b273e82e0ce27093fe274a521d18,319312,False,3,1,https://p.scdn.co/mp3-preview/67c014ce85fd637189d04bcba8b89c9cf2bfe4b1?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:0BAOPLXaHnRW4vlo0XFip7,0.796,0.474,3,-12.06,1,0.219,0.664,1.74e-06,0.268,0.857,126.978,02kVaatRrlNIHS78mrm4HU,spotify:artist:02kVaatRrlNIHS78mrm4HU,[],0
300,Still Domino,Ocean View,66taBnj5Kr27P3MzwJWZaN,0,Return of the Wave,6ZzByPieFuM08Nvat49iDZ,2017-06-20,album,https://i.scdn.co/image/ab67616d0000b2730984aa2fc021cab7060ef5d1,193152,True,7,1,https://p.scdn.co/mp3-preview/69866e2eb8ea34eac8a0bef2e2398caff112ed43?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:66taBnj5Kr27P3MzwJWZaN,0.675,0.728,8,-7.516,1,0.318,0.0105,0.0,0.0855,0.549,173.973,5fj9DQuiJcltykYekOkqhI,spotify:artist:5fj9DQuiJcltykYekOkqhI,[],0
301,Chris Kardiac,Thank You,2tyKnK0f9WnbTQLQCV3u2J,0,Thank You,5QLhfmu0vsXLlkVDLAs81E,2017-11-17,single,https://i.scdn.co/image/ab67616d0000b273a45b8b5e65597d4eb8a5a06a,183040,False,1,1,https://p.scdn.co/mp3-preview/5444354775675fb4c9a117682ed1530659239b1b?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:2tyKnK0f9WnbTQLQCV3u2J,0.704,0.839,8,-4.729,1,0.0568,0.464,0.0,0.0638,0.862,96.02,3ite1l7pL0kPQP8AOJB4kE,spotify:artist:3ite1l7pL0kPQP8AOJB4kE,[],7
302,Nnedi Okorafor,Kapitel 249 - Wer fürchtet den Tod,5ezXNrk4bryFlIcGnTr175,0,Wer fürchtet den Tod (Ungekürzt),4ASHVy4LUC1i9rf92UIF5T,2017-12-14,album,https://i.scdn.co/image/ab67616d0000b273323766855b0931232a1fbeb7,184158,False,100,2,https://p.scdn.co/mp3-preview/08d96e45e5ac16c39a40d1285e917df6f26b2c90?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:5ezXNrk4bryFlIcGnTr175,0.619,0.331,5,-16.47,0,0.961,0.648,0.0,0.101,0.307,173.119,0FDJOS3ARw2PSroZcSezCU,spotify:artist:0FDJOS3ARw2PSroZcSezCU,[],5
303,Shamar,Grow,0tQ1NgONPikGZ0pCs4XVJi,0,Welcometoshamars,1jyLcYxNLPLnzfqhW2i0G1,2017-01-01,album,https://i.scdn.co/image/ab67616d0000b273ecfcae42481fa4c394e06107,162037,True,6,1,https://p.scdn.co/mp3-preview/02f819da9a338a89c66375c43215c1869bb30589?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:0tQ1NgONPikGZ0pCs4XVJi,0.48,0.402,1,-18.11,0,0.0776,0.536,1.4e-05,0.167,0.231,120.087,5h9mS5PduceQ4mrXemTmtm,spotify:artist:5h9mS5PduceQ4mrXemTmtm,[],0
304,Bukky Adediran,Lord You Reign,3sfL4SbnJlfD8ANNO2Z040,0,Lord You Reign,7rkWEvly11QBrqlGgMY6ws,2017-01-10,single,https://i.scdn.co/image/ab67616d0000b2731d26b88475735745e5adf8f4,272410,False,1,1,https://p.scdn.co/mp3-preview/b453dd950a5b8c7c61f7c234bd1d6187f9780b18?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3sfL4SbnJlfD8ANNO2Z040,0.545,0.685,4,-7.634,0,0.0665,0.277,0.0,0.34,0.256,160.04,2F6Lpj63RNvKSjcDBT5gRH,spotify:artist:2F6Lpj63RNvKSjcDBT5gRH,[],0
305,Kevi Morse,Black Wall Street,60DmpgK7BBi8QD6VfC74dF,0,Barnabas,1GKA9fU3HkPeZyppHxPRdp,2017-11-17,album,https://i.scdn.co/image/ab67616d0000b27362cb8f22fd1426b0452089c6,189490,False,3,1,https://p.scdn.co/mp3-preview/65672d01cf7fbba5a823f8b8f8217d71ce6ed484?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:60DmpgK7BBi8QD6VfC74dF,0.6,0.638,9,-6.342,0,0.131,0.0367,0.00245,0.0948,0.265,179.987,5SdVvihy2l8X53RTh3uW0l,spotify:artist:5SdVvihy2l8X53RTh3uW0l,[],15
306,Westwood Boyz,Night at the Stripshow,4JUy6SMtIGQiGqcVEjEFCN,0,Weed 'n' Wine,2kOac0lMPPLvwQFjNQu3rY,2017-12-01,album,https://i.scdn.co/image/ab67616d0000b2730218a764db5900632bfd8173,231478,True,15,1,https://p.scdn.co/mp3-preview/c5f955b64bb62c43276531cdfd72323d049f0edc?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:4JUy6SMtIGQiGqcVEjEFCN,0.598,0.64,10,-7.816,0,0.128,0.054,0.0,0.208,0.615,103.004,15uDxtc4PcRV6JeCl9QD3Y,spotify:artist:15uDxtc4PcRV6JeCl9QD3Y,[],0
307,陳雅森,煙,3lnF4YKqDUGDYS7dNnudp9,0,煙,3y1Jb9Uf01VEvq5dA2rwYQ,2017-12-05,single,https://i.scdn.co/image/ab67616d0000b2738d7d451ee0f88e4a23978848,270724,False,4,1,https://p.scdn.co/mp3-preview/38c598ad18044776a8e6d2c7e464b61d57c709d8?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3lnF4YKqDUGDYS7dNnudp9,0.74,0.737,7,-6.773,1,0.0352,0.001,0.00335,0.188,0.932,124.981,4py61XKCPJdfOCSLEjFnxB,spotify:artist:4py61XKCPJdfOCSLEjFnxB,[],5
308,Terrence Hancock,Spinning out of Control,1JwEchMOgmRCAK3PzvQRym,0,True Man of Honor #01 (Provenance Soundtrack),4q38oty5D2NAEIz2fvBxKX,2017-11-01,compilation,https://i.scdn.co/image/ab67616d0000b273108c09f6e5e48c326b1c44e7,242044,False,15,1,https://p.scdn.co/mp3-preview/4bd72a6ec4c6229d78aeee301b7d32a455e2d1ce?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:1JwEchMOgmRCAK3PzvQRym,0.575,0.468,5,-9.902,0,0.0308,0.0744,0.0,0.223,0.402,140.017,1riV4mPAgUqruajJ26Ren7,spotify:artist:1riV4mPAgUqruajJ26Ren7,[],0
309,Kung Pao,Ssstar,3czw6apusNYkds5zc57Ovw,0,333+333,05E528xGEdW328ze2FLXZn,2017-09-11,single,https://i.scdn.co/image/ab67616d0000b273160d0c89ad6be0fc0456ef58,194477,False,2,1,https://p.scdn.co/mp3-preview/95a7feb7555d1cbff063292e56c12101fbf08f09?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3czw6apusNYkds5zc57Ovw,0.581,0.674,0,-10.599,0,0.0364,0.000571,0.905,0.187,0.168,139.995,2mH4mdj2JnTwwojp7efAyj,spotify:artist:2mH4mdj2JnTwwojp7efAyj,[],0
310,Ludwig van Beethoven,"Piano Trio No. 3 in C Minor, Op. 1 No. 3: I. Allegro con brio",1dBvrzwLg1gVeXjvS1lPbz,0,Beethoven: The Piano Trios,1XBQSyRhSApwC8kY2xd2J2,2017-09-22,album,https://i.scdn.co/image/ab67616d0000b2737c72a7502732d8834c5b460c,560626,False,1,2,https://p.scdn.co/mp3-preview/13575abeeb0fc46ed75c0a21eeba15e9678c1138?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:1dBvrzwLg1gVeXjvS1lPbz,0.302,0.0457,0,-21.008,0,0.0496,0.984,0.752,0.0958,0.189,177.645,2wOqMjp9TyABvtHdOSOTUS,spotify:artist:2wOqMjp9TyABvtHdOSOTUS,"['classical', 'classical era', 'early romantic era', 'german romanticism']",69
311,2 Good to Go,Break Out,3n7u1OON770iLyLY6Jve0a,0,Play for Me,4g8tYf4eTOkhPoZ6pLh0gu,2017-03-11,album,https://i.scdn.co/image/ab67616d0000b273cf5b9467288d49881cde4309,252480,False,18,1,https://p.scdn.co/mp3-preview/7f8bb95ac2ef7370b49e867e0fa6b8399062a0a9?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3n7u1OON770iLyLY6Jve0a,0.738,0.706,4,-10.177,0,0.0578,0.0558,0.868,0.0674,0.804,114.991,69wQBim5olWncJo1N1C00j,spotify:artist:69wQBim5olWncJo1N1C00j,[],0
312,Behind Clouds,Watching the Sunrise from Above,1SWDU3DrqUnh1n9rkHaU2F,0,Watching the Sunrise from Above,0PZWRDiTjohyb0HvZsrZBF,2017-05-29,single,https://i.scdn.co/image/ab67616d0000b2733a675388db6d13953c855760,228000,False,1,1,https://p.scdn.co/mp3-preview/b62baabbb4ea5718e48f215679521ee28ccf759e?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:1SWDU3DrqUnh1n9rkHaU2F,0.32,0.00952,0,-29.061,1,0.0357,0.991,0.928,0.11,0.0628,69.629,3H6djQE6LC4llH3i5t2tZM,spotify:artist:3H6djQE6LC4llH3i5t2tZM,"['focus beats', 'lo-fi beats']",35
313,Meditation Mantras Guru,Joyful Liquid Thoughts,5cfJ3XuH0YRdtc39QYBxAw,0,111 Zen Mantras (Buddhist Relaxation Meditation),5520KFaDjfa33uZXg2V6Kz,2017-11-02,album,https://i.scdn.co/image/ab67616d0000b273513fccb1d4f421c21b76d8b4,225200,False,25,1,https://p.scdn.co/mp3-preview/310235bacef5e8fb79daa7a32eb65e6e2b760814?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:5cfJ3XuH0YRdtc39QYBxAw,0.279,0.275,2,-24.344,1,0.0557,0.568,0.681,0.152,0.156,100.117,1bF3IgxBQw61FRqeyuvq7b,spotify:artist:1bF3IgxBQw61FRqeyuvq7b,['meditation'],37
314,Banda dell'orgoglio nazionale,Cile - Himno Nacional de Chile - Canción Nacional de Chile - Inno nazionale cileno ( Inno nazionale del Cile - Canzone nazionale ),1NsafGmEeiexCsaxA0sDCy,0,Cile - Himno Nacional de Chile - Canción Nacional de Chile - Inno nazionale cileno ( Inno nazionale del Cile - Canzone nazionale ),0Fr19UrCKTUrqWHFNgg5Qf,2017-10-13,single,https://i.scdn.co/image/ab67616d0000b27330e2153003aec0bf5e208dcb,129259,False,1,1,https://p.scdn.co/mp3-preview/507e9fc78d2d4a57c42892cdd2e5700beb4d42bc?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:1NsafGmEeiexCsaxA0sDCy,0.519,0.274,0,-15.359,1,0.0426,0.966,0.914,0.364,0.451,110.746,1CHWvF680SgraAfvnZsdp8,spotify:artist:1CHWvF680SgraAfvnZsdp8,[],8
315,Spa,Rest After Work,5heLOPXf85UeVPDdqQ0sm1,0,Day of Beauty Spa,3KbobIZs4tbrmqwzoyM1eC,2017-12-06,album,https://i.scdn.co/image/ab67616d0000b273d9ae3037d98c68fbd64f273b,194800,False,14,1,https://p.scdn.co/mp3-preview/a35d1878352ea55df0aa503b09c62916d0f3bbca?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:5heLOPXf85UeVPDdqQ0sm1,0.215,0.13,2,-28.046,0,0.0476,0.927,0.602,0.115,0.0458,131.829,4LUYOHM73gVlfY5TzRbIgX,spotify:artist:4LUYOHM73gVlfY5TzRbIgX,['sleep'],57
316,Meditation Music Masters,Healing Music,3C7jw1j6oQvY4RY1RaCsht,0,"Healing Meditation Music – Meditate for Spirit Calmness, Harmony Sounds, Healing Waves, No More Stress",7rKarmlFHew3OdSnL8NG0s,2017-07-28,album,https://i.scdn.co/image/ab67616d0000b2735a4b1a7139c008f9a894e6d3,274787,False,1,1,https://p.scdn.co/mp3-preview/f76d811a880165a99fa7335a63a986c237325f5e?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3C7jw1j6oQvY4RY1RaCsht,0.453,0.313,11,-16.182,1,0.117,0.162,0.473,0.307,0.195,105.357,3Mk2CWFQdqYYSWZ9QFwwqc,spotify:artist:3Mk2CWFQdqYYSWZ9QFwwqc,['environmental'],16
317,Swift Harmony,Meditation Music for Beginners (Simple Meditation),2ZsEe2WI6sUekuPeCysVlT,0,"Mental Massage - Relaxing Tracks for Spiritual Enlightenment, Harmony & Wellbeing",4nJcqU65h7W8FiXRNtBv9s,2017-10-16,album,https://i.scdn.co/image/ab67616d0000b273a2f348d76bc3519413c88491,323999,False,24,1,https://p.scdn.co/mp3-preview/71444c8f84ca0d9315c1392ca7340315a86af388?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:2ZsEe2WI6sUekuPeCysVlT,0.143,0.0106,2,-26.959,1,0.039,0.995,0.766,0.12,0.0347,70.188,3OX1CzYjv3AOx4tuPuZnEJ,spotify:artist:3OX1CzYjv3AOx4tuPuZnEJ,[],0
318,Kjell Jansson Quartet,En fläkt från fäboden (A Touch of Folklore),507GUKZCbfwkkL1oko6WxX,0,A True Swede,1Hu43QDjFNsF7W86EzTH9j,2017-03-31,album,https://i.scdn.co/image/ab67616d0000b273a7319df82fe9658ca89dbcbe,347493,False,3,1,https://p.scdn.co/mp3-preview/4998e92ae798fc3be7f2de8756def2aa9b150385?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:507GUKZCbfwkkL1oko6WxX,0.377,0.163,10,-15.542,0,0.0315,0.893,0.105,0.111,0.182,141.744,6BSn8sQ4iXn0DSl1heBIvp,spotify:artist:6BSn8sQ4iXn0DSl1heBIvp,[],0
319,André Jolivet,Chant de Linos,5N1fEqN3Ve3B0ynz93YFTo,0,French Impressions,2FmtF4KpBRkSScWzSjWOcL,2017-06-16,album,https://i.scdn.co/image/ab67616d0000b273306b75499ba5e317ebf0677c,663000,False,8,1,https://p.scdn.co/mp3-preview/b5848c9bf219d16b6d9000e5ecd7e911e0b5208c?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:5N1fEqN3Ve3B0ynz93YFTo,0.381,0.154,7,-19.287,1,0.0446,0.99,0.758,0.0703,0.0379,109.934,5RLjTTgn3q1gx0A514BRzx,spotify:artist:5RLjTTgn3q1gx0A514BRzx,"['contemporary classical', 'early modern classical']",13
