,artist_name,track_name,track_id,popularity,album_name,album_id,album_release_date,album_type,album_cover_url,track_duration_ms,explicit,track_number,disc_number,track_preview_url,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_id,artist_uri,artist_genres,artist_popularity
127,Love Paris,N.A.S.A. (Drugz),2GqtdbHqk2ll91OlCDa8Ny,0,Feelings,7x8ERGB9F0AhIiEPiJbc3V,2019-06-07,album,https://i.scdn.co/image/ab67616d0000b27342329280f6388fb7fcfe41f3,179250,True,7,1,https://p.scdn.co/mp3-preview/07c56a646a052d77a2ebecba7505fab5e87fc7a3?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:2GqtdbHqk2ll91OlCDa8Ny,0.772,0.359,7,-14.949,1,0.0603,0.0399,0.0011,0.311,0.186,139.951,66JRVuVDoNhk4XCCxMrZv1,spotify:artist:66JRVuVDoNhk4XCCxMrZv1,[],0
128,Delirical,Profiero esa musica,1AY4FBJXMqfJz03pig5Qum,0,Profiero esa musica,4sxWlo2jxmTsu7shhSxTt1,2019-10-01,single,https://i.scdn.co/image/ab67616d0000b273cefa0410f0f4ee3f9cac65d1,171990,False,1,1,https://p.scdn.co/mp3-preview/76d276c7a54b74e253d25f0d8f5fcf1190b58b16?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:1AY4FBJXMqfJz03pig5Qum,0.905,0.525,4,-10.848,0,0.293,0.000851,0.0,0.247,0.807,96.008,5IhplgGYcgaXPitMDLu1Xg,spotify:artist:5IhplgGYcgaXPitMDLu1Xg,[],0
129,Mark & Stevens,By Myself,1gn8OdufPO5HZgSxYUnJ5Z,0,Best of Deep House Dreams,06J1kmibw8ctQXAM4nxJz5,2019-06-14,compilation,https://i.scdn.co/image/ab67616d0000b27361a9b2a43f8d21dc984d0ef4,589011,False,5,1,https://p.scdn.co/mp3-preview/81685b68ca8ed773850648958d5be3d177b3eaca?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:1gn8OdufPO5HZgSxYUnJ5Z,0.847,0.448,9,-15.436,0,0.0773,0.244,0.886,0.153,0.409,125.009,7cc2jG5NblbievmzYTcH6D,spotify:artist:7cc2jG5NblbievmzYTcH6D,[],0
130,Navigationset4,Prostitutes and Gunplay,76XlHaZ4ddS4puKNITw3ES,0,Prostitutes and Gunplay,0uq5nwKdjgjThPLtygt5pM,2019-05-15,single,https://i.scdn.co/image/ab67616d0000b2736892a449f50020393d19f5b4,158171,True,1,1,https://p.scdn.co/mp3-preview/4043dde32de9221f00c3d49b095efc3500ce52fc?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:76XlHaZ4ddS4puKNITw3ES,0.648,0.534,4,-8.137,1,0.224,0.137,0.000963,0.239,0.226,111.924,7givz3XaonKEu1guEw620t,spotify:artist:7givz3XaonKEu1guEw620t,[],0
131,Cab Calloway & His Orchestra,Who's Yehoodi?,1fTmoY926FO0OA5EFh2muI,0,"The Columbia And Victor Sessions, Vol. 3",65tC4OtoDPyv5JOYumZDB2,2019-07-05,album,https://i.scdn.co/image/ab67616d0000b2736eca3e3394497cac47caf556,191680,False,20,2,https://p.scdn.co/mp3-preview/6fbb7e70f7ca35e50171a88d05f41bac80d00bc3?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:1fTmoY926FO0OA5EFh2muI,0.707,0.166,5,-17.948,0,0.074,0.965,0.00122,0.0919,0.704,103.517,63F9pr5N3duAS7idUvkIwC,spotify:artist:63F9pr5N3duAS7idUvkIwC,"['big band', ""man's orchestra"", 'swing', 'vintage jazz']",24
132,Les chiens sales,Tassez-vous,2OzmipjCRKDDFe9fW5CebK,0,25 ans de rock n roll 1994 - 2019,2hAoCt4dZSRZdOeYYxxxEd,2019-06-26,album,https://i.scdn.co/image/ab67616d0000b27302cdda830d64cf631cd671f9,226613,False,3,1,https://p.scdn.co/mp3-preview/8c9a4012c80858984cda038e4a682a4c3222b166?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:2OzmipjCRKDDFe9fW5CebK,0.604,0.74,7,-5.611,1,0.0268,0.00458,0.0,0.094,0.802,86.974,1o8H5Mfuut04P05TRXsxz8,spotify:artist:1o8H5Mfuut04P05TRXsxz8,[],1
133,Josh Valcarcel,Aleluya Por la Cruz,0k8vfFAmZDaXqWqRkmDZr2,0,Sigue a Cristo,4acv7Ftwexv1uyoxs41k6E,2019-05-09,album,https://i.scdn.co/image/ab67616d0000b273b8ba72adad569073c8560ed7,194740,False,10,1,https://p.scdn.co/mp3-preview/5f5822d6fa531913f702c32ece6030cf39688ce7?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:0k8vfFAmZDaXqWqRkmDZr2,0.428,0.0393,9,-17.626,1,0.035,0.988,0.0,0.262,0.379,112.028,0bb4GAkCi2iM14Hy98Dwat,spotify:artist:0bb4GAkCi2iM14Hy98Dwat,['musica bautista'],12
134,Toro Negro,La Playa,1nDTpR0mhivH85blFd9VlM,0,Tu Cariño y Nuestro Amor,6kU3kBzRLLATSvbvy9GcSG,2019-12-05,album,https://i.scdn.co/image/ab67616d0000b27367df2e76c735256fbd82f49f,199131,False,19,1,https://p.scdn.co/mp3-preview/45a78fe682d1254119718370869e5208b18826a9?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:1nDTpR0mhivH85blFd9VlM,0.752,0.493,0,-11.751,1,0.0352,0.277,7.62e-05,0.137,0.926,133.946,4Is54wrbIp19Qiwc7nOzMe,spotify:artist:4Is54wrbIp19Qiwc7nOzMe,[],0
135,Steven Redant,Sunshine On My Shoulders - Nacho Chapado & Ivan Gomez Unreleased Dub Mix,6QALgP2cEfiijo5GK85Ug9,0,"Guareber Recordings Unreleased Mixes, Vol. 3 (The Album)",5RAoaE2ymoB0uvKxN5STPN,2019-11-18,compilation,https://i.scdn.co/image/ab67616d0000b2736609f3a538f2186b8b331205,390000,False,12,1,https://p.scdn.co/mp3-preview/5703b0cfaf379e789cbbcdb87c490f956f3f0211?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:6QALgP2cEfiijo5GK85Ug9,0.683,0.952,7,-6.435,1,0.0503,0.00617,0.795,0.494,0.519,127.98,5qJpsMbomjAEaeA7lG6IbM,spotify:artist:5qJpsMbomjAEaeA7lG6IbM,['circuit'],13
136,1000 Gatos,Maniac,7mypgLzjBjWcNChSAfTpPS,0,1000 Gatos,6s3g9UbH8jlh77TquSnAeQ,2019-11-16,album,https://i.scdn.co/image/ab67616d0000b27395be6894aafb518219ab65bb,274346,False,8,1,https://p.scdn.co/mp3-preview/789d83a9a8b9f4d7daaeae98080b84ae41c2f2e6?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:7mypgLzjBjWcNChSAfTpPS,0.463,0.866,2,-5.038,0,0.0605,0.137,1.1e-05,0.0569,0.554,159.967,6X0zmSyhUplPWKdwteS8JC,spotify:artist:6X0zmSyhUplPWKdwteS8JC,[],0
137,Heyolvr,Wheel of Fortune,5Mqyg3wKVFeExWlIIikbFN,0,M.O.B.T,77fnknfJcGVeOjkpVEJDQj,2019-06-01,album,https://i.scdn.co/image/ab67616d0000b27355227c411d004b7a2893e65b,196911,False,5,1,https://p.scdn.co/mp3-preview/079218cf828de9be095063b347d3927999b7826e?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:5Mqyg3wKVFeExWlIIikbFN,0.691,0.507,8,-10.179,0,0.277,0.0501,0.0,0.131,0.567,131.09,5XK1KgcSjxZQ9NugHOytyP,spotify:artist:5XK1KgcSjxZQ9NugHOytyP,[],1
138,Five Feet,For You,4Zh70K31iHeS3j7XGlUFHx,0,Under Fletcher's Arrow,521nWS0TRug27SOq2QBflZ,2019-12-16,album,https://i.scdn.co/image/ab67616d0000b273bec664e2203fb0bf0bbd56b7,164658,False,9,1,https://p.scdn.co/mp3-preview/a0e6cd64399c32fa2b31ff146a9124a654db6018?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:4Zh70K31iHeS3j7XGlUFHx,0.553,0.377,2,-14.311,1,0.0308,0.236,0.0,0.101,0.408,120.121,4crML8iS3bJxbnoPoyDUJk,spotify:artist:4crML8iS3bJxbnoPoyDUJk,[],0
139,ThE SPiLL,Dream,55MM42CBLid9e2RO9hhdgj,0,Pretty Face,61SSnfOmlkmYJ8ApU6TJS3,2019-03-08,album,https://i.scdn.co/image/ab67616d0000b2734745376844c1aea28fd6225e,220403,False,7,1,https://p.scdn.co/mp3-preview/6febd616dfe00ed9344f6b1122ceb78abeaf90d8?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:55MM42CBLid9e2RO9hhdgj,0.512,0.469,10,-7.597,1,0.0257,0.501,0.0673,0.126,0.169,140.11,7Es9eYsxkRg9Fj3wqTaOUI,spotify:artist:7Es9eYsxkRg9Fj3wqTaOUI,[],0
140,Borrachinha,Transformando Sonhos em Musicas,1YQgTmPuU7AzqH23oIIUVd,0,Transformando Sonhos em Musicas,2HW5Bgy8Llv2XamhrOOYpf,2019-09-06,single,https://i.scdn.co/image/ab67616d0000b27310def057f4cf403b6a8c816a,131531,False,1,1,https://p.scdn.co/mp3-preview/440318852416fb9bb8249d4296a9affde0380330?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:1YQgTmPuU7AzqH23oIIUVd,0.807,0.593,1,-9.915,1,0.233,0.00372,0.0205,0.0876,0.437,88.002,2t5tA0y34XeTcu4RbeiFBm,spotify:artist:2t5tA0y34XeTcu4RbeiFBm,[],0
141,ABL,Expensive Things / Halloween,6QgWFRvq5LxOcCeakHN5N6,0,Desperado: The Goop Baby Bottle Bandit,16KQ8BGtvh23OJAGR0xcC7,2019-11-15,single,https://i.scdn.co/image/ab67616d0000b2738c9bfdd663108a6dbb2d0e91,105978,True,6,1,https://p.scdn.co/mp3-preview/7847ee921116c1ef44ad8fc18941272fc78ff4b1?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:6QgWFRvq5LxOcCeakHN5N6,0.814,0.266,1,-12.476,1,0.57,0.0925,0.0023,0.161,0.0763,144.925,2KN6EZv0Fun2YcWA2VkixK,spotify:artist:2KN6EZv0Fun2YcWA2VkixK,[],0
142,Dharmadillo Project,The Sea,6A5ytPdXSyEsn2ecRJ26g2,0,Anywhere but Me,6er3TmpRWVFNRggxFLx6jU,2019-05-21,album,https://i.scdn.co/image/ab67616d0000b273c505465e38378eccead08c70,236283,False,9,1,https://p.scdn.co/mp3-preview/09954a203c83894fec634199e59ac906d73564a6?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:6A5ytPdXSyEsn2ecRJ26g2,0.571,0.344,0,-12.811,1,0.0353,0.16,2.09e-06,0.275,0.211,128.189,5zbXk81M61M63wAw57IfHU,spotify:artist:5zbXk81M61M63wAw57IfHU,[],0
143,De'mac Da King,Z69,292f4YnOVwWAt3oGMPzDVx,0,S.S.G.G,0jD5IC97Z7T6vnq4kVWLvI,2019-12-29,album,https://i.scdn.co/image/ab67616d0000b27363985f1a2704d974626a518c,167159,True,2,1,https://p.scdn.co/mp3-preview/169b5e2060a2db8c670684d909fe0576b08009f7?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:292f4YnOVwWAt3oGMPzDVx,0.84,0.633,0,-7.928,1,0.283,0.26,0.0,0.115,0.363,102.915,6KL5Fhiuy92eGtFHLvhWvQ,spotify:artist:6KL5Fhiuy92eGtFHLvhWvQ,[],0
144,Sons of Mowgli,A Song of Love,6UBQe47mSdSSV4VPngtcEj,0,"Artists, Mercenaries and Exiles",1kjn9ld5nkgnr3gtM6BSnE,2019-10-11,album,https://i.scdn.co/image/ab67616d0000b273178129a4882da58aea45f145,152786,False,4,1,https://p.scdn.co/mp3-preview/fb2f637aa6aa10920ec4b1aa2f429627b58e74d3?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:6UBQe47mSdSSV4VPngtcEj,0.377,0.298,11,-10.616,1,0.0318,0.886,0.000874,0.136,0.141,97.951,4FJnRq0XFdxkKfaoTelHU3,spotify:artist:4FJnRq0XFdxkKfaoTelHU3,[],0
145,brayjamin,Vengeance,3IPsx1o2yNIbg0G4mflfv4,0,Overdrive,1zudwEAwaiCChtamyVs4Lx,2019-11-16,single,https://i.scdn.co/image/ab67616d0000b27363cd46b8f7d5c68a16b2c285,246298,False,1,1,https://p.scdn.co/mp3-preview/5cdef107c0661b10dbf68307d5eecc6e5ecc1e5e?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3IPsx1o2yNIbg0G4mflfv4,0.508,0.87,9,-4.743,0,0.0407,0.351,0.56,0.0892,0.803,154.012,10TieUorqBTWR815JM3kwV,spotify:artist:10TieUorqBTWR815JM3kwV,[],0
146,VK Tuneage,So Anxious,58t9rr7pVbN8kGavbLNuPb,0,So Anxious,2XlYqVK0vZx8NMITfWbyzi,2019-03-08,single,https://i.scdn.co/image/ab67616d0000b273b44fae6991b39be687848e8a,202579,True,1,1,https://p.scdn.co/mp3-preview/f74ebc9584bb0cd94d0001dee6afc3095f6538d0?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:58t9rr7pVbN8kGavbLNuPb,0.703,0.722,11,-8.35,0,0.104,0.0408,1.69e-05,0.317,0.782,91.02,76V3kTJCz4xVNiWRXOvcIT,spotify:artist:76V3kTJCz4xVNiWRXOvcIT,[],0
147,Lucid Dreaming World-Collective Unconscious Mind,In Flight,2A9DXwVdpq9Gr8uOZKBOlg,0,A Path to Peace,0nNpn0ZiQNGOYGHl7F3ICC,2019-09-19,album,https://i.scdn.co/image/ab67616d0000b27324d7de5dcf114bebaa612b0c,118747,False,8,1,https://p.scdn.co/mp3-preview/c6eba1f559b41aa52dd81b6935b5db74c03cad0f?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:2A9DXwVdpq9Gr8uOZKBOlg,0.24,0.301,0,-31.136,1,0.107,0.954,0.857,0.109,0.0352,138.774,5q19Tw0fQH91VgKn1t5pxp,spotify:artist:5q19Tw0fQH91VgKn1t5pxp,['sleep'],31
148,SüCro,Street Light Glare,6Saqo4MA8YxKuOSe6dLOU2,0,The Collective EP (Instrumental),3jZnmWbyKpcmdgv4XS9zNJ,2019-03-19,single,https://i.scdn.co/image/ab67616d0000b27327f62f3a64a973595f0a334f,67000,False,1,1,https://p.scdn.co/mp3-preview/d3511baefca669b8252cd9fe9480c084ff848303?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:6Saqo4MA8YxKuOSe6dLOU2,0.391,0.0977,4,-25.733,0,0.0328,0.961,0.906,0.111,0.0471,149.756,1m2ZlQFrK9A61PeS1Ige9a,spotify:artist:1m2ZlQFrK9A61PeS1Ige9a,[],0
149,Dormir,Surround In Ambience,6bXqzVhLGJszT0Ll2bc5eC,0,72 Lullabye Night,7AUjI7b1RAkmsEntOl1i07,2019-01-05,album,https://i.scdn.co/image/ab67616d0000b273be036407a1197e38205b565c,111000,False,65,1,https://p.scdn.co/mp3-preview/24e15ca6dae6c214670f96c24086f72eecb87b81?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:6bXqzVhLGJszT0Ll2bc5eC,0.151,0.0704,4,-31.031,0,0.0393,0.929,0.827,0.109,0.135,79.26,3T6gTCleWEHDjdqUpikGLI,spotify:artist:3T6gTCleWEHDjdqUpikGLI,['musica de fondo'],33
150,Meditacion Budista Maestros,Río De La Luna Oscura,3UT8j2eXUW5kJv3IBMBFGl,0,Colección De Relajación Natural Invierno 2019 Para Calmar La Mente,2TUKpTWOBgGl1qngo9raFn,2019-12-17,album,https://i.scdn.co/image/ab67616d0000b2733ee4a788044104d61d44808c,161250,False,31,1,https://p.scdn.co/mp3-preview/9a810e82f5c75a4c205ca827f19112360f3c4ea7?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3UT8j2eXUW5kJv3IBMBFGl,0.312,0.15,1,-41.837,1,0.0646,0.0873,0.0852,0.16,0.291,49.207,32muqyB2vfoMpHEB9KKHwS,spotify:artist:32muqyB2vfoMpHEB9KKHwS,['musica de fondo'],23
151,Ah2,Trident,4LVQB5KQWm3vp9rWj7HRPe,0,"Epic Battles, Vol. 3",7rlYRmhfVlew8aUxq58epF,2019-08-17,album,https://i.scdn.co/image/ab67616d0000b273ad6d87da3e1169f815b0095c,88154,False,16,1,https://p.scdn.co/mp3-preview/0b1d622586d99e63c4c0b980ec94a8b024198e48?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:4LVQB5KQWm3vp9rWj7HRPe,0.59,0.47,9,-12.625,0,0.0431,0.439,0.941,0.0873,0.506,132.024,5IoSDLcIErvjmdn3BwZ6Dp,spotify:artist:5IoSDLcIErvjmdn3BwZ6Dp,[],17
152,#1 Hits Now,Ambient Ibiza Lounge,24CGBUK0T1W1nkulgyIsZA,0,Tropical Beach Chillout House Lounge Set 2019,6vhvnxlQS8qigQV4myYOA4,2019-10-01,album,https://i.scdn.co/image/ab67616d0000b273bdfd70d58e86259acf4db4db,275177,False,5,1,https://p.scdn.co/mp3-preview/cdc3a5aa2916d7dc38a21767301a9e112b40bfa5?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:24CGBUK0T1W1nkulgyIsZA,0.537,0.442,1,-14.977,0,0.0407,0.334,0.873,0.11,0.0536,84.582,4F8Fcr5Ybnqv3r0d1SOV9l,spotify:artist:4F8Fcr5Ybnqv3r0d1SOV9l,[],14
153,Chuva Para Dormir,"Sons de Chuva para Dormir, Pt. 17",5cUwsgK4QJaek6FitL5JQ3,0,Sons de Chuva para Dormir,1AdNb6islIu0M9kCgNotsr,2019-10-16,album,https://i.scdn.co/image/ab67616d0000b2731d269b687e0dc6aaa2f801cf,90093,False,17,1,https://p.scdn.co/mp3-preview/8c19984502ad5bf34d8f2b8b7294859fdcdb99b4?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:5cUwsgK4QJaek6FitL5JQ3,0.33,0.984,7,-27.228,1,0.0542,0.867,0.976,0.957,0.0104,82.374,2qE27oPLBZS3en1r1DIzhe,spotify:artist:2qE27oPLBZS3en1r1DIzhe,['musica de fondo'],64
154,Danny Bedrosian,Melik,3F6KSBGMihzfbzdFZKGgbt,0,Lusine & Arev,4ERy4TBmGinQwMVeIp572o,2019-10-01,album,https://i.scdn.co/image/ab67616d0000b273a5f24d42db287db4a6872318,247000,False,5,1,https://p.scdn.co/mp3-preview/ae8f36cd6f6208b4903b60f712d9c4e7660f671c?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3F6KSBGMihzfbzdFZKGgbt,0.565,0.186,10,-18.283,1,0.0501,0.72,0.00225,0.318,0.261,70.036,0isW1yr5HTJsjdJAgbiCCl,spotify:artist:0isW1yr5HTJsjdJAgbiCCl,['p funk'],1
155,deførmed,ANGRY TO ANGER HAPPY TO HAPPER,53J3RtPymw9NuvTvxzcsRw,0,I ENJOY MAKING STUPID MUSIC,0blBF2v6VhJxhZtWlYz9Hz,2019-10-11,album,https://i.scdn.co/image/ab67616d0000b2732b7dabef2a2c00418a145ab5,273437,False,1,1,https://p.scdn.co/mp3-preview/60f138b7c994c1babf13879e503ac9477022bdd1?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:53J3RtPymw9NuvTvxzcsRw,0.509,0.947,7,-4.146,1,0.137,0.0784,0.00213,0.102,0.546,179.942,3qGltnbuupCJiKOhT0bx7z,spotify:artist:3qGltnbuupCJiKOhT0bx7z,[],1
156,Rain Man Sounds,Music for Gentle Rain,0kXJUaElFrCWrcvZq0WgAV,0,Moment for Rain Storms,5jworpM2Na6eBliHs1QKwn,2019-11-19,album,https://i.scdn.co/image/ab67616d0000b273f7352fafe3214d1888c1222e,160031,False,1,1,https://p.scdn.co/mp3-preview/ef440799442a976d3e1a022c0661830e4059f625?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:0kXJUaElFrCWrcvZq0WgAV,0.408,0.199,4,-22.256,0,0.0532,0.992,0.877,0.0997,0.145,135.885,4wuRZANCBpXAiLpvvlbpWy,spotify:artist:4wuRZANCBpXAiLpvvlbpWy,"['environmental', 'sound']",24
157,Myk Dubz,As Long As It's Real,3xxSXOZ9pkQK2rC10uU6xn,0,"Session Tapes, Pt. 1",6KrP9gjl76uYmJDWJJwnNQ,2019-11-15,single,https://i.scdn.co/image/ab67616d0000b27374ff676f6afde3af6d4f7813,380990,False,2,1,https://p.scdn.co/mp3-preview/b5a26e3bcafc3a22057a04fc3058a407d25893a0?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3xxSXOZ9pkQK2rC10uU6xn,0.807,0.969,10,-7.217,0,0.0605,2.69e-05,0.712,0.138,0.682,123.988,2QZcfgEuWMfMUFivcr2wRo,spotify:artist:2QZcfgEuWMfMUFivcr2wRo,[],0
158,Studying Music,Suite no 1 for Cello,7lsGpddhsT4AWCAe5P65Qe,0,Concentration Lullabies,5UKUfoiLOxcZLAt3UE3oyS,2019-09-30,album,https://i.scdn.co/image/ab67616d0000b2735b99a4714dfeaef14682cb4e,125680,False,89,1,https://p.scdn.co/mp3-preview/3dc78c2c5c5808dee62d81591fbf4d99527c559c?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:7lsGpddhsT4AWCAe5P65Qe,0.58,0.347,9,-23.553,1,0.0505,0.993,0.896,0.104,0.392,110.189,2CDApyOON0pYv8fWwC9U7i,spotify:artist:2CDApyOON0pYv8fWwC9U7i,['sleep'],29
159,Chill Out 2018,Magical Peace,26I9Sd7wBcMiqiXlxy1E3r,0,Awe of Relaxation,0PS5ED7hNCiBhLT4FuOj2G,2019-09-12,album,https://i.scdn.co/image/ab67616d0000b27390defe3140365ee329079f42,157500,False,79,1,https://p.scdn.co/mp3-preview/439412866aa74aa7815059f623db4e696d58c237?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:26I9Sd7wBcMiqiXlxy1E3r,0.126,0.276,0,-17.675,0,0.032,1.39e-06,0.806,0.168,0.0693,97.185,5kQSUT9ApO5g8D6DJEDXR9,spotify:artist:5kQSUT9ApO5g8D6DJEDXR9,[],21
160,Music for Reading,Close Your Eyes,1mQnwyek69h1ffYVOUCFif,0,Sleep All Night - Calming Nature Sounds,2l9jjxJIplUSSaVdxUJQs2,2019-12-11,album,https://i.scdn.co/image/ab67616d0000b27397e5cab22bc99d8afb586e47,271999,False,11,1,https://p.scdn.co/mp3-preview/4e078d3e0a79003f9b9c09b12d4f41693d0345f4?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:1mQnwyek69h1ffYVOUCFif,0.137,0.00683,0,-36.758,1,0.0413,0.849,0.898,0.112,0.078,70.48,649ZshiLDaayF2x2yTr7Qg,spotify:artist:649ZshiLDaayF2x2yTr7Qg,['sleep'],38
161,放鬆音樂大全,瘦臉,2BKV0XtSbqpuAEVoZuGXK8,0,"保養音樂 - 最溫柔的大自然聲音為了每日保養,按摩,做面膜和休息",5NgdSwsrWPQCs0Ulosl7uH,2019-04-24,album,https://i.scdn.co/image/ab67616d0000b2731a315fc78ee81c28d45861a1,339999,False,8,1,https://p.scdn.co/mp3-preview/87e65983c1a6abe0be2927ced4c8541ee3215508?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:2BKV0XtSbqpuAEVoZuGXK8,0.125,0.281,7,-20.739,1,0.0327,0.299,0.957,0.168,0.0491,61.331,3IFgvAOUbtN45c8CIiaXYW,spotify:artist:3IFgvAOUbtN45c8CIiaXYW,[],0
162,Musica Para Leer,"Sonidos del Río para Leer y Estudiar, Pt. 08",2l9AzfIDckI8OxOYutewXD,0,Leer y Estudiar: Sonido del Río,3vTMaVnIZiv5WY1PCh4EHg,2019-04-30,album,https://i.scdn.co/image/ab67616d0000b2736ecffedb2d59939718cbaa58,89164,False,8,1,https://p.scdn.co/mp3-preview/5b9e4a2517833b98f557a16bf40621d847154739?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:2l9AzfIDckI8OxOYutewXD,0.196,0.846,6,-36.526,1,0.0416,0.754,0.956,0.981,0.00536,90.404,1IVus1szhMu9OIXh8kg6tc,spotify:artist:1IVus1szhMu9OIXh8kg6tc,['musica de fondo'],35
163,Divine Chakras Meditation Ambient Sounds,Fizzy Morning - Original Mix,4b1EfLPviPuyCVwVjXYyYf,0,"Healing Golden Hour - Early Morning Meditation And Dhyana, Vol. 5",5WMaVkIzjYtoeeODHJVpxI,2019-08-12,compilation,https://i.scdn.co/image/ab67616d0000b2738d39d21c9ac413dbd4b95786,201428,False,26,1,https://p.scdn.co/mp3-preview/15472b95c45f76f5d8d7f377558e6de3792f2ac3?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:4b1EfLPviPuyCVwVjXYyYf,0.151,0.386,8,-16.442,1,0.0525,0.0783,0.86,0.0984,0.063,190.172,2uQx0TCgHvZqXU0Na9kNKk,spotify:artist:2uQx0TCgHvZqXU0Na9kNKk,['meditation'],0
164,Hexecho,Post Show,3HqzyMnwhlESfxTI162Xf1,0,Curious Incident at Parkside,1yijFUwqQxdttkDc19UFeO,2019-10-31,album,https://i.scdn.co/image/ab67616d0000b273cb32aacb8709b98661996d63,144000,False,28,2,https://p.scdn.co/mp3-preview/b84f3554e57ea20a3c985033a1766a12ebc4873c?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3HqzyMnwhlESfxTI162Xf1,0.493,0.276,10,-18.398,1,0.0575,0.699,0.864,0.109,0.23,165.521,04cajG6RwU94TBLbivCk1B,spotify:artist:04cajG6RwU94TBLbivCk1B,[],0
165,Carl Czerny,"The School of Legato and Staccato, Op. 335: No. 32 in B-Flat Major, First Version",3G8YGLqDmfHb1Bz824Kque,0,"Czerny for Ballet Class: Arrangements and Re-Imaginings, Pt. Two, Op. 335, 2nd Series: Studies 19-35",2Ll2elsSmzDxx8aipwnmHu,2019-03-27,album,https://i.scdn.co/image/ab67616d0000b273ce2289ab88478021f86fa462,220564,False,27,1,https://p.scdn.co/mp3-preview/6cf8cb846b95435b79963070557b857c6b07f13a?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3G8YGLqDmfHb1Bz824Kque,0.572,0.36,10,-12.872,1,0.0343,0.962,0.93,0.17,0.725,110.875,3gOIm6ckbGpE2x2Cl0XnsW,spotify:artist:3gOIm6ckbGpE2x2Cl0XnsW,"['classical era', 'early romantic era', 'german romanticism']",35
166,Frank Felice,Liturgy of the Hours: I. Matins,0luS8MhNnJsugrPq3jnvsc,0,Ascending,6GG413PXgK5XawfTnwcOnR,2019-06-05,album,https://i.scdn.co/image/ab67616d0000b2735cf97662973b1b5ac264171f,155986,False,8,1,https://p.scdn.co/mp3-preview/665713222bd9243b198bb2c5b3ec591424f07e41?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:0luS8MhNnJsugrPq3jnvsc,0.126,0.0389,2,-23.276,0,0.041,0.981,0.0831,0.0974,0.0313,74.501,0evTMt0AcXksG5V9klRK5C,spotify:artist:0evTMt0AcXksG5V9klRK5C,[],0
167,Nanotek,Can You Feel It - Extended Mix,6mz5DZ3Pqrvvcq5WQAzQTU,0,Can You Feel It (Extended Mix),3FJpIWXvPBqRDlLrjs665n,2019-06-21,single,https://i.scdn.co/image/ab67616d0000b273835ccf7451b1494ffcb8ae0d,351164,False,1,1,https://p.scdn.co/mp3-preview/8ee30492c8d0f67f246069d7d8fa9b2bacbe4582?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:6mz5DZ3Pqrvvcq5WQAzQTU,0.796,0.991,8,-6.555,1,0.057,0.0135,0.906,0.0888,0.974,127.999,7MrRqMr0sIIQh4DK8TNMbD,spotify:artist:7MrRqMr0sIIQh4DK8TNMbD,"['darkstep', 'nz dnb']",1
