artist_name,track_name,track_id,popularity,album_name,album_id,album_release_date,album_type,track_duration_ms,explicit,track_number,disc_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_id,artist_uri,artist_genres,artist_popularity
Charmant Jazz pour Dormir,Onirique - Musique De Fond,3o6pds16csLUPProvVgo3S,0,Dormir Efficace,77XgBpw6CgNJc7xUHy6iJU,2021-02-28,album,151579,False,6,1,0.701,0.0116,11,-19.826,0,0.148,0.979,0.924,0.112,0.085,171.137,0JLwwWuTMnvs4H3Lgs5rdp,spotify:artist:0JLwwWuTMnvs4H3Lgs5rdp,[],0
Tomas Sen,Johann the III,54keTkrslLFeVqyiBwNWmz,0,Listen!,7rezA9QaCdFnByb4PBfwzx,2021-07-23,album,107390,False,11,1,0.587,0.0901,7,-15.628,1,0.0814,0.991,0.941,0.0962,0.156,116.323,57cauNFyeDTArqPbS1CsZk,spotify:artist:57cauNFyeDTArqPbS1CsZk,[],0
Morning Music Orchestra,Fiery Ambiance for Stress Relief,70JSOWMN7WCFMhKTHu2wzr,0,Feelings for Stress Relief,2DbzrBFSn4Q2N5pzalJ7FN,2021-10-01,album,123715,False,10,1,0.761,0.124,0,-15.954,0,0.0814,0.976,0.612,0.115,0.704,131.67,5PzBJ3HnKEPTdGwc9EaBrP,spotify:artist:5PzBJ3HnKEPTdGwc9EaBrP,[],0
Beautiful Meditation Music Club,Paradise Like Mindfulness Meditation,1lawXSbLWbMa2wsBT1KyRv,0,Backdrop for Yoga Nidra - Retro Shakuhachi,6hZSlG5gDvn8GmeMtBE5pL,2021-04-24,album,129009,False,5,1,0.226,0.0797,0,-19.86,0,0.0383,0.987,0.811,0.106,0.253,132.434,0PdDK8sG0sgnEYtRSASg72,spotify:artist:0PdDK8sG0sgnEYtRSASg72,[],0
ddde,Payed To Sit On Cakes,6z05tjteHUoB7qDFb6ajVn,0,亞,1yzIuG1IBjIyMiVtMI92fK,2021-08-14,album,48500,False,1,1,0.571,0.925,4,-7.718,0,0.0454,0.0487,0.498,0.204,0.743,180.209,6kGEVyhLF1XxBbDtPEAAZj,spotify:artist:6kGEVyhLF1XxBbDtPEAAZj,[],0
Musica per Cani Stati D'animo,Musica Raffinato,3O4nsLh7V7WsIXtzn0eZiW,0,Cani da Addestramento Orecchiabile,3VRmmZdaMiKy9YQ9O0cJ5f,2021-05-03,album,130960,False,10,1,0.596,0.0849,9,-18.266,0,0.0631,0.978,0.928,0.111,0.263,131.891,0onqLd2JQZIwWxTIoF2vM6,spotify:artist:0onqLd2JQZIwWxTIoF2vM6,[],0
Kostya Lego,I Love You,2YtoJYRosILFeqS3ckWrPG,0,Лирика,07cUFUpMZKOOIQMdwIdYed,2021-06-24,single,175386,False,2,1,0.615,0.514,9,-8.396,0,0.0388,0.251,1.02e-06,0.167,0.538,114.957,03E2ShgfpCd97RoNiUnbsN,spotify:artist:03E2ShgfpCd97RoNiUnbsN,[],0
IncogPrompt,Beat Battle (Interlude),4KzW6p4lAX9nufSApayqmg,0,"360 Theory, Vol. 2",7pgmCv3mZTZpoVat86qtTa,2021-07-24,album,67718,False,4,1,0.301,0.85,11,-9.547,0,0.569,0.0141,1.7e-05,0.804,0.282,88.747,7kPwxHYZjNQeNqpNFFTy9f,spotify:artist:7kPwxHYZjNQeNqpNFFTy9f,[],0
Meditation Music Collections,Elegant Backdrops for Inner Chakras,3Rz3ssseMd3TJWjvFvLrGg,0,Backdrop for Deep Healing,0e4hGdG9ZX69NM0mskTyEK,2021-11-07,album,176007,False,2,1,0.329,0.0104,0,-18.424,1,0.0541,0.468,0.00275,0.0985,0.0262,141.278,1jLilDTGfS4v2SsK4Cb75q,spotify:artist:1jLilDTGfS4v2SsK4Cb75q,[],0
Ambient Sleep Music Club,Anywhere,1RC1Sm3bfgq2YL9jbo2sm1,0,Baby Sleep Music - Inspirational Ambient Music Beats,06syxosf897W5LMMNwaSZI,2021-04-29,album,265193,False,11,1,0.497,0.352,7,-19.31,1,0.0413,0.0927,0.902,0.108,0.266,123.123,7wkJTRmhaQheIjxjbuOpVl,spotify:artist:7wkJTRmhaQheIjxjbuOpVl,[],0
Meditation Music Club Bgm,Smoky Stretching Routines,3M833pTqhRDD0zb8pJrsN3,0,Shakuhachi and Koto - Bgm for Holistic Meditation,0hbBs0fzetpEWLBoADsf2n,2021-04-02,album,137183,False,6,1,0.317,0.0569,4,-22.766,0,0.0359,0.991,0.945,0.116,0.13,63.184,3oh6Cn2GtcrGkNVGJDd23a,spotify:artist:3oh6Cn2GtcrGkNVGJDd23a,[],0
Tim Slemmons,Rhosymedre III: Reprise,6h45v8MC0mncvi887ctNJZ,0,Enter the Arbiter: Songs for Holy Week,2bSDVrnex50cANyletBXTC,2021-02-25,album,54976,False,12,1,0.418,0.468,4,-15.022,1,0.0468,0.0579,0.946,0.0887,0.357,104.808,2g24D0FRbtXxPUIUk79f0a,spotify:artist:2g24D0FRbtXxPUIUk79f0a,[],0
John & Marty Robertson,Autumn Songbirds,4jLS0c0IrCra3mk9fS9Yk5,0,Prairie Seasons,3ncvzjx9qqt0Jr1ScSfTcH,2021-12-04,album,193720,False,3,1,0.284,0.12,7,-23.254,1,0.0436,0.946,0.56,0.879,0.201,131.652,1SSGcFDs9rAcJoME2Q8niv,spotify:artist:1SSGcFDs9rAcJoME2Q8niv,[],0
Brutal Philosophy,Spingila,53MerBmo4Smtd9OZ649R35,0,Monstertrack,6sg3PiNBCRxjsN2n6OUKi1,2021-06-18,album,170880,True,8,1,0.598,0.928,1,-5.946,1,0.298,0.0248,0.000221,0.423,0.355,176.033,4aH26VGE2xexlui03LcZH5,spotify:artist:4aH26VGE2xexlui03LcZH5,[],0
Bahasa Melayu Muzik Kafe,Kesan (Kafe),0eb6u9tlA4npTw4Y6AYrQc,0,Muzik Latar (Teh Buih),5VpdefEfoKJ4PJyGEfKObZ,2021-10-01,album,110062,False,6,1,0.598,0.206,3,-13.578,1,0.0451,0.988,0.92,0.0884,0.325,92.753,5gu8hd0w7901nkJLnYNPHV,spotify:artist:5gu8hd0w7901nkJLnYNPHV,[],0
Maddrum,Jam - Original Mix,6nbgHErw18GR5AJBb3kcil,0,Avant,1RzKtesOfC65GlmvpJn1bI,2021-12-06,single,385846,False,2,1,0.661,0.907,1,-7.424,1,0.0425,0.000471,0.773,0.0945,0.0782,130.021,7yguaOKGMehMfpG8fCisRS,spotify:artist:7yguaOKGMehMfpG8fCisRS,[],0
Ale Bravo,Mi Sol,0lE7azPW5sM2kGANjFJMBV,0,Razones,2pAu5Joh9tqr53FWGrJPtC,2021-03-03,single,200821,False,4,1,0.551,0.403,5,-11.012,0,0.292,0.23,0.00309,0.108,0.438,172.616,3dJpjxT1ZXy417q84SDo02,spotify:artist:3dJpjxT1ZXy417q84SDo02,[],0
Spokojne morze,Spokojny szum fal morskich,52o9Jm9c7RAnRo6VRqGdZf,0,Beztroskie dźwięki pogodnych fal morskich i oceanu,1ZsoWmi83U6Tj9K7S0qoM0,2021-05-01,album,65078,False,6,1,0.262,0.834,5,-30.068,1,0.109,0.584,0.2,0.935,0.00703,76.689,1AlnS6Tnoz6Tap6I0twXtK,spotify:artist:1AlnS6Tnoz6Tap6I0twXtK,[],5
Kamel Toast,Chewed Up,2RQ4yYgx4F3f1DZHcOwSWl,0,Snake's Loose,2OA3I4FcRAlZP6WZ1b3FAu,2021-04-20,single,159168,False,5,1,0.238,0.702,7,-15.188,1,0.0604,0.209,0.891,0.476,0.435,179.048,0CmZ4u332U7eoesWX9sUi8,spotify:artist:0CmZ4u332U7eoesWX9sUi8,[],0
Niklas Larsson,Gånglåt från Bohuslän,2aIbOpK8dDB6wnPS5BmoDw,0,Äldre Svenska spelmän,6ILzercQF3sMF703obpnIa,2021-12-03,compilation,63733,False,2,3,0.28,0.242,2,-20.749,1,0.318,0.921,0.0739,0.436,0.968,163.056,0zXtWuJsBm4nVNND2IoyfX,spotify:artist:0zXtWuJsBm4nVNND2IoyfX,[],0
Mudride,Bad Habits,3K5lfIR6bGW1OkHqUCovbx,0,Wide Smile for Bad Games,2aWDtdghhmBr3aQoxhKRNJ,2021-10-10,album,132750,False,2,1,0.369,0.832,1,-8.242,1,0.0482,4.04e-05,3.57e-06,0.0884,0.782,111.573,0Zq2ZWsaWptLUcCZpMDOwb,spotify:artist:0Zq2ZWsaWptLUcCZpMDOwb,[],0
Lue Diamonds,We on It (Remix),0AW1N27eHFKUj3aTBoEp0G,0,We on It (Remix),1kXLIHU1bbdsbTeAVBAaCm,2021-06-01,single,244978,True,1,1,0.723,0.459,11,-17.73,0,0.0867,0.00238,0.00572,0.116,0.499,127.985,5hdrRkEuKPzoL1Xd5XN2sN,spotify:artist:5hdrRkEuKPzoL1Xd5XN2sN,[],7
Relaxing Spa Music,Harp duo with Koto Soundtrack for Positive Impacts,1TGCZ6pfbkShowiwTmi0SK,0,Music for Positive Impacts - Koto,11BI5CdBYh7NYKwmJwicVm,2021-01-09,album,151579,False,4,1,0.692,0.0603,10,-18.476,0,0.0597,0.974,0.913,0.0953,0.12,113.894,7B8bzfiNYRSCKXElRPtWiE,spotify:artist:7B8bzfiNYRSCKXElRPtWiE,['spa'],48
Thunder Storms & Rain Sounds,Ambient Thunderstorm,06WYUTRlQWCDZgUL1OD0Zh,0,"!!!"" Rainstorms and Thunder At Night ""!!!",0ksxONcRy88FMVPRJlMrRw,2021-02-16,album,95851,False,8,1,0.213,0.92,1,-27.914,1,0.0779,0.308,0.861,0.559,0.017,85.289,5nt1CHH9uyrXlCr0bSGRyr,spotify:artist:5nt1CHH9uyrXlCr0bSGRyr,['sound'],36
Yoga,Open Up,7DpJNFHyrt32gUuYI0WGDM,0,! ! ! !48 Instill Calm And Love ! ! ! !,72w1t9sf4Hn8X1gHBkwjmU,2021-09-10,album,138000,False,9,1,0.165,0.0879,2,-26.047,1,0.0411,0.932,0.961,0.11,0.0346,90.916,3hCKWhFiEID6G0QAkPAHR2,spotify:artist:3hCKWhFiEID6G0QAkPAHR2,['sleep'],48
Relaxing Rain Sounds,Restful Rain,4Oy9lJ5H6blE395zU8aFui,0,26 Goodbye Stress With Storms,5kZgqKIakqIArmo3MQNX78,2021-03-31,album,114000,False,13,1,0.223,0.248,7,-28.061,1,0.0547,0.834,0.942,0.0898,0.0518,143.162,31oN2kQtaUiNOWU4Lv9OnS,spotify:artist:31oN2kQtaUiNOWU4Lv9OnS,"['environmental', 'sleep']",45
Relaxing Dog Music,Shining Vibes,0tyMK7TJ4oI2SykY7wK6Zi,0,Deep Pet Peace,51zWexIaVD3ZldkBrJf94c,2021-12-12,album,110608,False,9,1,0.121,0.263,5,-11.048,1,0.04,0.989,0.776,0.113,0.0337,76.93,5YR5GcLQEpfPxi14AUoXEP,spotify:artist:5YR5GcLQEpfPxi14AUoXEP,['pet calming'],13
Rain and Nature,Chiming In The Storm,5qjOxavTB41mhX9b97Rw61,0,! ! ! ! 32 Relaxation Through Storms & Rain ! ! ! !,6tNY14JlAN5AmBWtqo9olI,2021-09-17,album,134000,False,3,1,0.269,0.556,10,-14.784,0,0.0621,0.127,0.00324,0.235,0.0368,81.077,5L3x9fiVlweFWJ3Uh8sMMU,spotify:artist:5L3x9fiVlweFWJ3Uh8sMMU,[],12
Anxiety Relief,Evergreen Whispers,3uJZiujyLCd78OQs3HzSdF,0,The Best Relaxation Music 35,5kvlXZu78cvq2GqrFM9Mja,2021-12-30,album,178285,False,13,1,0.168,0.0621,5,-39.634,1,0.0491,0.993,0.989,0.105,0.0716,127.499,7vXx4ew4i2w3nCTZ5AfJ5z,spotify:artist:7vXx4ew4i2w3nCTZ5AfJ5z,['sleep'],26
Relaxation Music Guru,Boomfire,17uOI8Ib6oO8daisaxV198,0,40 Calming Songs for Deep Sleep and Chilling Out,56vwddh1EkQudoArM9dt6M,2021-12-26,album,201242,False,17,1,0.0613,0.0141,8,-34.759,0,0.0455,0.961,0.992,0.101,0.0291,69.695,5i8XM92VOlwaeEKUBiLceZ,spotify:artist:5i8XM92VOlwaeEKUBiLceZ,"['atmosphere', 'sleep']",25
Vintage Cafe,Subtle Jazz Piano Solo - Vibe for Afternoons,7wovrviJZOC9dO1VflhK57,0,Distinguished Music for Cafes - Piano,0iuNeOvKMYezlHsOYXLqPi,2021-01-10,album,108019,False,8,1,0.718,0.0453,5,-19.119,1,0.21,0.986,0.911,0.113,0.112,80.372,418Pr4IDCFURxkE9LphbGz,spotify:artist:418Pr4IDCFURxkE9LphbGz,[],27
Banda Viento Negro,Sin Ti,5kfd1SUxrK7I8f2xjvJaUN,0,El Rock es la Meta,0poDF48nto7rCeWSzrvYWn,2021-05-10,album,211252,False,5,1,0.147,0.407,0,-11.155,1,0.0367,0.89,0.152,0.12,0.192,172.147,1PyJXrvDhAGXEkj3qGSM7o,spotify:artist:1PyJXrvDhAGXEkj3qGSM7o,"['banda jalisciense', 'tecnobanda']",9
William Goodchild,Hunter,41rCRI6zugcRVoT4AsLNMv,0,Africa's Fishing Leopards (Music from the Original TV Show),3c91eD9sZ9Zd66D2Gq0J8i,2021-07-02,album,229531,False,13,1,0.351,0.342,4,-18.389,1,0.0349,0.391,0.856,0.118,0.111,121.038,6rdlJExUAyM362j8SH6WG8,spotify:artist:6rdlJExUAyM362j8SH6WG8,[],27
TeeRare,Running Man,3SJOBAUkCpc8CDsUpzycwz,0,Running Man,62Txin8HvEJEZODPa1wPVf,2021-08-06,single,180062,False,1,1,0.863,0.503,5,-9.576,0,0.0863,0.039,1.33e-06,0.0847,0.308,140.02,7fAImZmTNDJV9K0uKOiyVH,spotify:artist:7fAImZmTNDJV9K0uKOiyVH,[],3
Rick Fendi,Ball Out,4LT5JpHQLcigL9asx8GI3d,0,Ball Out,1LGFQjSAME9vXWudxhGXlX,2021-07-16,single,216840,True,1,1,0.841,0.513,11,-9.515,0,0.255,0.357,1e-06,0.0994,0.782,123.929,6eWyQsW3e9M4TO9zun3poY,spotify:artist:6eWyQsW3e9M4TO9zun3poY,[],0
ICB,Big Fun,3weqW0v7iPYrjivFSzk4BO,0,Forever,6VI0evQHgcrvcNK6eKS4NG,2021-04-16,album,268081,False,9,1,0.644,0.486,7,-26.174,1,0.0941,0.0381,0.925,0.0967,0.967,130.006,7iJasXD4f3j7xtLhOCvqxX,spotify:artist:7iJasXD4f3j7xtLhOCvqxX,[],0
Nikolin Perpali,Tahir Sinani,2H9XD9brvvg57qHrWLmcqn,0,Tahir Sinani,3sjReCiIcP2CRdtCpJ1hiD,2021-11-06,single,276897,False,1,1,0.746,0.787,5,-6.739,0,0.0355,0.819,0.0,0.212,0.887,111.987,3czQ9Zn3ddud3q8CweO8xq,spotify:artist:3czQ9Zn3ddud3q8CweO8xq,[],0
Moonbootica,Blow Your Cool - Raumakustik Remix,79GyL76izjUidUn2vQYb39,0,"Berlin Clubbing, Vol. 1",0UnBotOIfoml7KngkXgZlV,2021-01-07,compilation,183046,False,5,1,0.715,0.803,7,-6.098,1,0.0402,8.21e-06,0.84,0.261,0.595,128.005,1YkHCcMgZ6fTQMeEQyYKTf,spotify:artist:1YkHCcMgZ6fTQMeEQyYKTf,"['german techno', 'hamburg electronic']",34
Western Horizon Productions,Flower Duet (Lakmé),4k5tdQqJ3eufAYMOvHO4As,0,"Hollywood Romance, Set 29",0hPyYeMTCLXQkBzrg08dGE,2021-09-12,compilation,200005,False,13,1,0.208,0.213,11,-13.302,1,0.0386,0.94,0.909,0.0959,0.119,128.625,6VUBGkCFtd33qNwQIV37jj,spotify:artist:6VUBGkCFtd33qNwQIV37jj,[],4
Iataato,Surfin' Safari,273iwctmbCBdlR1xY0SFyq,0,Ultimate Hits of the 60's - The Unforgettable Classics,3CJXJq3TDxfGw0zslNc0rM,2021-09-17,compilation,117282,False,6,1,0.652,0.802,8,-5.516,1,0.0298,0.0319,0.00032,0.0561,0.972,164.268,7wJhPErg3Pyk3b7Rd8VAfr,spotify:artist:7wJhPErg3Pyk3b7Rd8VAfr,[],0
Yotzeret Sheydim,Vav,51XxUDohqGFwpQ51wD83dW,0,Necromancy Experiments,1uiSISeZ6wsKuJugqvbhE4,2021-04-09,single,900000,False,6,1,0.612,0.653,11,-15.374,0,0.214,0.991,0.586,0.116,0.0327,124.141,0vM4wReGLWCiAsDawB30bB,spotify:artist:0vM4wReGLWCiAsDawB30bB,[],0
Findy La Sensación,Solo,4FIrvLuizYyMEDvCfHJoIF,0,Solo,6LZ2y8zwFmeCiVwR9okTID,2021-02-14,single,182243,True,1,1,0.63,0.795,11,-4.45,0,0.285,0.0279,1.84e-06,0.376,0.423,190.097,7CyTdIlWxFvskBX79WGhhv,spotify:artist:7CyTdIlWxFvskBX79WGhhv,[],1
Massage Tribe Seduction,Simplistic Music for Moods,0fFQUivwJd35KEbbtcQ5oE,0,Music for Massage Sessions - Simplistic Koto,0Nh2h85MlOjfsKvZWcA1PZ,2021-02-17,album,125294,False,1,1,0.685,0.0818,10,-16.407,1,0.0485,0.975,0.888,0.0977,0.209,137.738,1KFPi7PqzOdFbhTPO4mSai,spotify:artist:1KFPi7PqzOdFbhTPO4mSai,[],0
Toxodeth Projects,Episode Dec 1995,7MEZoY6xMxJc2jwNRbwU79,0,"Unreleased Forever Experimental Stuff, Vol. 3",1V82racxKwSwwzqAB9fLzz,2021-12-19,album,283416,False,1,1,0.38,0.585,11,-11.232,0,0.0635,0.00939,0.785,0.147,0.554,103.287,2kDoRcwD7JCBfXlJpoyXMh,spotify:artist:2kDoRcwD7JCBfXlJpoyXMh,[],0
обаятельный Классический джаз,Чувство (Готовка),4hEoerT0dkQXcAdb2MnevN,0,Роскошь (Фоновая Музыка),61R63XQqoHB0Hl1HSdnN9M,2021-06-03,album,154366,False,10,1,0.604,0.131,0,-15.761,0,0.0537,0.977,0.868,0.172,0.39,109.97,1yq20nBHmxjw0gl4MbMi9T,spotify:artist:1yq20nBHmxjw0gl4MbMi9T,[],0
Coffee & Chill Prime,Cultured Ambience for After Dinner Coffee,79aJChAmYUdorS37JzFMGM,0,Awesome Trio Jazz - Bgm for Cold Brew Time,5Sr0Wwbst6aNJt972l9hXF,2021-09-10,album,125759,False,9,1,0.532,0.143,7,-12.62,0,0.0447,0.977,0.961,0.0926,0.433,76.756,5bpeu5W3rYZ4EQ83ayhtfu,spotify:artist:5bpeu5W3rYZ4EQ83ayhtfu,[],0
Plasmodium,Vertexginous,6dYRALmewesSDNtSv2y9Ts,0,Vertexginous,6ch4fLyXHofsdwSgoKvKnq,2021-02-19,single,765086,False,1,1,0.158,0.633,1,-9.361,1,0.056,0.00619,0.839,0.0912,0.0878,100.376,5k04IJaFahibe8OH0IkgHU,spotify:artist:5k04IJaFahibe8OH0IkgHU,['cosmic death metal'],0
Great Bossa Nova Jazz,Calm Ambiance for Bars,1Md3wUZCXaRdO2Go226Dex,0,Music for Traveling (Tenor Sax and Trumpet),3XBXQBNAPRyF69l6NGq6XN,2021-06-06,album,110805,False,10,1,0.612,0.264,0,-14.262,0,0.0341,0.836,0.794,0.132,0.59,78.471,1WWbx7eh46EjBUY5EfDh9X,spotify:artist:1WWbx7eh46EjBUY5EfDh9X,[],0
Ensemble Flame,La Cottin,4N0fR5HotZxemaVAiaLyY2,0,Forqueray: Pièces De Viole Avec La Basse Continuë,3KOB4ht2PhQOkxbEzz5P4D,2021-08-07,album,251480,False,3,1,0.197,0.134,7,-16.584,0,0.0396,0.863,0.0408,0.245,0.197,91.462,2Qa4rQCzaaw0rSJ1fl85VQ,spotify:artist:2Qa4rQCzaaw0rSJ1fl85VQ,[],0
Musik Santai Kurasi,Latarbelakang MusikKesan (Kafe),1h3JTKQ7tp9Ixu4mJU5Scg,0,Sublim - Kafe,4drwftwef0RC9perMzGWV7,2021-06-01,album,110062,False,6,1,0.658,0.38,3,-13.617,1,0.0359,0.831,0.645,0.0862,0.768,96.011,2WdqXk7Vb15lFQXCxKxy6j,spotify:artist:2WdqXk7Vb15lFQXCxKxy6j,[],0
Slow Jazz Relax Rhythms,Background for Breakfast Time,4S3gzzR0yb7pzPzkfhtFtE,0,Uplifting Background for Stopping for Breakfast,3wpMV13wOoFJpfF2Blw5TY,2021-09-10,album,121393,False,3,1,0.732,0.18,7,-12.703,0,0.0429,0.992,0.887,0.195,0.5,87.364,5ZPfLnpBfXdgxjlltMLWbk,spotify:artist:5ZPfLnpBfXdgxjlltMLWbk,[],0
Studying Jazz Deluxe,Simplistic Ambiance for Focusing on Studies,06dr3hiBGcUHfbBgquN5Im,0,Tenor Sax and Trumpet Solo - Music for Reading,2v2qVaRKAATOebh8ItkByT,2021-05-05,album,127059,False,10,1,0.697,0.288,0,-13.25,0,0.0329,0.848,0.823,0.111,0.593,135.789,2VvlBdwWhwq3jJhxmbuyyR,spotify:artist:2VvlBdwWhwq3jJhxmbuyyR,[],0
Maulana Wijaya,Jeda,6yfjdLO3K1bEEAwxvHIXLe,0,Jeda,4dc3PG5VsWvcxHOvwqD0iC,2021-12-31,single,248374,False,1,1,0.489,0.299,5,-7.309,0,0.0266,0.293,2.15e-06,0.217,0.189,138.992,1D24ZBuDcWidxrC1lZULFT,spotify:artist:1D24ZBuDcWidxrC1lZULFT,"['lagu melayu', 'pop minang']",40
Calma Cena Jazz,"Cucina Raffinata, Fedele",5xtaN79kgxVDZc00zhgGwz,0,Ora di Cena Grave (Musica),2pMBXHT7XbWT0LsL0zMWOT,2021-05-09,album,151579,False,7,1,0.728,0.297,0,-14.956,0,0.0307,0.549,0.857,0.114,0.043,113.904,6N0iGRDQ0OiNOem1Fd5xD7,spotify:artist:6N0iGRDQ0OiNOem1Fd5xD7,[],0
Ed Sans,Culero,4CqVy5qZUUBQtTjo5XZBEJ,0,Culero,4esEsUN5YAcUCCN0U3IyEN,2021-12-11,single,168751,True,1,1,0.858,0.415,7,-7.886,1,0.372,0.538,0.115,0.0962,0.217,129.988,3iCNoRVrrmGQTUXWrtTRSb,spotify:artist:3iCNoRVrrmGQTUXWrtTRSb,[],1
HydroPump,Badtrip,2vfKUxU6ALeMSsOWi9TuM4,0,Badtrip,7Aw31HxvWL5PxsRxR9MivJ,2021-01-03,single,170259,False,1,1,0.638,0.918,8,-7.592,1,0.407,0.471,0.00949,0.099,0.4,130.071,1urA4Mjo8NB1fYdaF6Jp7F,spotify:artist:1urA4Mjo8NB1fYdaF6Jp7F,[],0
Edinaldo Lemos,Do Outro Lado Da Cidade,3rRfZhpv3d6KWHJDbDRjCp,0,"Em Ritmo De Seresta, Vol. 1",7IOUwfJzWsWwsfmcsOnMkZ,2021-10-08,album,227971,False,7,1,0.778,0.556,3,-6.937,1,0.0402,0.0372,7.59e-06,0.11,0.965,121.794,7rnVzFu3RALxug4ieNO1Mv,spotify:artist:7rnVzFu3RALxug4ieNO1Mv,[],0
Meditation Music Lounge,Spectacular Yoga Nidra,0cBhQibPWKAbN8s09n4Yev,0,Delightful Spa Music - Ambiance for Morning Yoga,7gaVlzRCJD1d5x0mElWRii,2021-11-08,album,176007,False,15,1,0.527,0.00279,3,-17.822,1,0.0775,0.74,0.678,0.0834,0.038,118.688,5EGeJ8tdSiKCQrm9PPD96U,spotify:artist:5EGeJ8tdSiKCQrm9PPD96U,[],0
E'mechanism,On Your Side,2vGtRul3bVDgIaEVKkV4X2,0,Tribez,6AkXJfsnmlAq65TQETnV98,2021-06-10,album,264960,False,1,1,0.397,0.781,9,-6.231,0,0.0549,0.00271,0.000575,0.252,0.38,148.187,5MRphbD8SAcmGYO06mMTCM,spotify:artist:5MRphbD8SAcmGYO06mMTCM,[],0
Healing Reign,Closer,17WtZU5nPRFB5N5RtHg96F,0,U-Turn,63OFgaE5ZE0CKR4Ai8b8Em,2021-08-09,album,152857,False,5,1,0.576,0.844,10,-5.531,0,0.0314,4.66e-05,0.0657,0.294,0.233,105.0,3JbRBXYYT2cD8WLxEP0gZn,spotify:artist:3JbRBXYYT2cD8WLxEP0gZn,[],0
sincewestbrook,Kyoto,6xL6GRw3bUffkfNbhtaMKS,0,Rokurokubi,5F6e41R4duMN4C4HGrnzGc,2021-11-20,single,105000,False,3,1,0.405,0.172,6,-19.031,1,0.24,0.655,0.0,0.142,0.207,94.952,0ywpdqoE2CCJhASwS9EXqm,spotify:artist:0ywpdqoE2CCJhASwS9EXqm,[],0
呉橋権太,旅の黙想,5ccQukLfeUxYqbSECVWQZ5,0,月曜日のスリル,6T3SAW8P29vRLbHyoLbnk0,2021-06-12,album,45958,False,16,1,0.581,0.582,3,-8.674,1,0.101,0.903,0.00423,0.126,0.778,93.519,5UYrxZGfePmAzW5knXq5S2,spotify:artist:5UYrxZGfePmAzW5knXq5S2,[],14
Sylph,Resistance Is Futile,04yZvQ2qduHhn4XBgIWCeJ,0,...I'll Do Anything,522OFZprosxjUQmHUPsvLz,2021-03-12,single,365454,False,3,1,0.636,0.401,4,-15.46,0,0.0325,0.161,0.851,0.244,0.218,87.965,7q6Q7OsXiL5XYvVDstp1QZ,spotify:artist:7q6Q7OsXiL5XYvVDstp1QZ,[],0
Trip Advisor,Moonshine,6DhkL3tQNNbSCTawg9bbzD,0,Comfort Island No.6:Winter Chill State,51DvkkQSeD7nL5x4p674GN,2021-01-13,compilation,443930,False,11,1,0.807,0.887,8,-10.133,1,0.054,0.000771,0.801,0.291,0.793,120.01,4srYTcn5QXrThuRxhH8xll,spotify:artist:4srYTcn5QXrThuRxhH8xll,[],0
The Muva,Pussy Power,1E0BvrhCj3UkUndN74gaxY,0,The Birth,4i67mDmkVaA76iAkH8tzp9,2021-06-05,album,153409,True,5,1,0.775,0.459,11,-10.84,1,0.259,0.17,0.00901,0.109,0.129,117.413,0L13ikFINUaIpthLErXn2x,spotify:artist:0L13ikFINUaIpthLErXn2x,[],0
Douglas Holmes,Hearts from the Somme,3WEmzKKi8zmRA7UvVE8z4j,0,Early Works 2006-2015,0x48QAHWsLfyt8nvFa72Bg,2021-03-30,album,99000,False,10,1,0.0683,0.0718,2,-24.607,1,0.0451,0.826,0.871,0.0977,0.0382,62.734,23kc3e53H6jNl6YSid87bV,spotify:artist:23kc3e53H6jNl6YSid87bV,[],0
D' Leiah,Cien Años,3XpwiL2CvvhTWfrNiPCf0p,0,Cien Años,3qNn0AXOXicerOcFoD6LLX,2021-10-08,single,271836,False,1,1,0.503,0.681,2,-5.054,0,0.0261,0.637,0.000115,0.0923,0.244,97.993,3NGsqh6EH5zrTvPpDzAzwE,spotify:artist:3NGsqh6EH5zrTvPpDzAzwE,[],0
Bedtime Baby,Delicate Rains,18iL6GyiQFQ8lNiiVqAcsS,0,"25 Loopable Rain, Ultimate Relaxation Tracks",7jQv6KebQlSN7OoSRbObH1,2021-07-22,album,114546,False,20,1,0.634,0.994,9,-17.642,1,0.0643,0.768,0.944,0.848,0.0231,61.456,3paPKXFFD404Fuonc8DvnN,spotify:artist:3paPKXFFD404Fuonc8DvnN,['sleep'],50
The Noise Project,Calm Trip of Noise for Magnificent Dreams pt. 3,0O1oHs37KHa5CUPKvw4n9I,0,2021 Dreams of Noise,0F3khDISn54xHu0yjowJqQ,2021-10-30,album,56000,False,60,1,0.151,0.92,1,-22.688,1,0.0557,0.119,0.998,0.947,1e-05,133.69,3Q614JyDSProXXN4wXYYk1,spotify:artist:3Q614JyDSProXXN4wXYYk1,['white noise'],38
Relaxing Spa Music,Deep Sleep,1ockNBNFOdLDZodRJHcnxl,0,72 Inner Strength Focus,1ae4a4n63x8zg39klC49Pz,2021-08-23,album,91036,False,27,1,0.231,0.0314,0,-21.347,1,0.0358,0.917,0.483,0.0833,0.0394,92.955,7B8bzfiNYRSCKXElRPtWiE,spotify:artist:7B8bzfiNYRSCKXElRPtWiE,['spa'],48
