artist_name,track_name,track_id,popularity,album_name,album_id,album_release_date,album_type,track_duration_ms,explicit,track_number,disc_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_id,artist_uri,artist_genres,artist_popularity
Revenant,Thirst for Blood Renewed,7GOWEPyTJr9MGa6g3DRMMK,0,Forever Changed by the Quest for Vengeance,3QFGAJnaishHagyDiAp08k,2020-10-13,single,228333,False,6,1,0.176,0.202,10,-19.406,1,0.0424,0.978,0.67,0.141,0.0351,88.508,6W0xVIIT3aHpIrlZpIwctF,spotify:artist:6W0xVIIT3aHpIrlZpIwctF,[],0
Fine Copacabana Jazz,Breathtaking Ambiance for Socializing,4fvjLN5pfe6I5JQPfiGBsX,0,Music for Socializing,6mqg883jtktQ9NVfG3vvDB,2020-09-28,album,120000,False,10,1,0.586,0.405,7,-13.289,0,0.071,0.359,0.777,0.111,0.791,75.762,2oLZUtjV1vIqdY6E0ixwZQ,spotify:artist:2oLZUtjV1vIqdY6E0ixwZQ,[],0
Rebel Concept,Unamerican,4QbrEF7FpajFULh9taiS2i,0,Assimilation,4VXHUwpiYaNUnA6Pvp02rl,2020-07-06,album,246108,True,9,1,0.457,0.886,11,-3.334,0,0.235,0.531,0.0,0.316,0.613,81.947,2JATLJjJHnR7nhf8LhzWDc,spotify:artist:2JATLJjJHnR7nhf8LhzWDc,[],0
Bernard Bowen,Calming Cricket Sounds,7k6Y4q0aN3W0E9G7abkAFG,0,Meditation with Crickets Sounds,6ls1G9y3GH1TADljDGJU8p,2020-11-03,album,150750,False,47,1,0.25,0.0658,2,-39.008,1,0.0425,0.621,0.951,0.0881,0.0348,71.587,6KYx7XxaAiNm1t1j6IRcXm,spotify:artist:6KYx7XxaAiNm1t1j6IRcXm,[],0
Originale Lavoro da Casa,Sentimenti - Lavoro da Casa Di Risposta,26UFxxp769T8CuN6GZswJy,0,Sentimenti (Ricco di Atmosfera),00yaawOmlZhSOOUUuqxYmn,2020-08-18,album,187617,False,5,1,0.619,0.0957,3,-13.572,1,0.0481,0.984,0.911,0.0945,0.61,63.503,1mZL4SrsEoHhB0QcvqyxJY,spotify:artist:1mZL4SrsEoHhB0QcvqyxJY,[],0
Dustin Cline,Electronic Ugor,12u8ID3QbHeqmvdUxNO17p,0,Electronic Elven Mix Vol 4,6Z34mCCvBd5Gk1aPwYUsV0,2020-12-08,album,160107,False,143,1,0.256,0.4,1,-17.37,0,0.0427,0.318,0.42,0.0851,0.891,89.21,33kDTxJAjbh1dhzJTEACNz,spotify:artist:33kDTxJAjbh1dhzJTEACNz,[],0
下午爵士,适合按摩高尚的音乐,7ozI78WAT4Mp00QEyfnZc7,0,适合放松正宗的音乐,2N0hwOIU5HKCDdnycoO7n8,2020-07-03,album,170062,False,3,1,0.849,0.0183,3,-21.811,1,0.059,0.986,0.806,0.109,0.311,95.9,5pOMXrrwKfLUrBTbGOq0Rt,spotify:artist:5pOMXrrwKfLUrBTbGOq0Rt,[],0
Blackpack,Sommarsången,1YS0YATwhM6219oG3aY6zX,0,"violin.nu, Del 2",7hR0gsuhcUOrqp5ZnC5HlO,2020-03-26,album,40506,False,67,1,0.661,0.0592,7,-13.508,1,0.0578,0.975,0.876,0.247,0.715,129.0,0dSE33TzmcS6VUjgnDRr2I,spotify:artist:0dSE33TzmcS6VUjgnDRr2I,[],8
Ocean Sound Effekte,Teuer (Spa),38jnbBfLosUGdUNvfgnbgN,0,Verspielte Spa (Hintergrundmusik),18IX2uTTPKoHSOUgMWQ0aY,2020-10-20,album,160031,False,2,1,0.777,0.152,5,-11.966,0,0.0868,0.97,0.888,0.0829,0.302,108.005,3nzX27ngrvGnIMXfopWEnJ,spotify:artist:3nzX27ngrvGnIMXfopWEnJ,[],0
Mythical Nature Fire Sounds,Crackle Wood Sticks,40vbEggOzy0qlcQ3KxvixR,0,A Healthful Sleep with Nature,2I0fhnCCx7Ue0k0Gvf6hxF,2020-08-20,album,129705,False,73,1,0.292,0.919,1,-20.529,0,0.0543,0.991,0.888,0.611,0.0364,60.295,5Brcm2k97pvJbo9cmS7fd9,spotify:artist:5Brcm2k97pvJbo9cmS7fd9,[],0
Joseph Brazil,Underground - Javi Bosch Remix,4CWdSjYv3n6A4rGV3xEyuC,0,Moovee 002,0CfvuJEn6bBCkQuKSwOLNe,2020-10-02,compilation,406451,False,29,1,0.807,0.998,1,-5.122,1,0.057,0.000347,0.947,0.483,0.842,124.014,272bws4GJxvsbTjuM5Pv2T,spotify:artist:272bws4GJxvsbTjuM5Pv2T,[],0
Natural Bliss,New Life,3kjy9h0raV7B9fuWVYWD1H,0,New Life,7xjsr7b4GNSWA1yijRCRFM,2020-10-02,single,132000,False,1,1,0.106,0.0429,9,-23.089,0,0.0457,0.853,0.987,0.0988,0.0508,79.915,4AAPGotQCcyPQyUFDV0bkP,spotify:artist:4AAPGotQCcyPQyUFDV0bkP,[],0
Geo,2 Basic,6wP0j9BQ0KI29W0PMtn7r8,0,The Forecast,3jXmOT08vTtIW93AKhuED1,2020-03-10,album,204168,True,13,1,0.708,0.245,8,-15.691,1,0.31,0.697,0.0,0.341,0.237,89.863,4E9aeLjKImtOBSrJcCrOnT,spotify:artist:4E9aeLjKImtOBSrJcCrOnT,[],0
Cafe Jazz Vintage,Città,5heSEyby0xw9adhDf6Jws5,0,Pulizia - Assonnato,7lnFYkKsJumPJJRPm9GcPl,2020-08-18,album,192075,False,10,1,0.698,0.0134,5,-21.823,0,0.104,0.989,0.915,0.11,0.0599,127.909,0jWjN0XenWa127WPxwuJw6,spotify:artist:0jWjN0XenWa127WPxwuJw6,[],0
2000 Flashes,YCO Caballito,6BSACqKxOgP4p6Ev2uOSsX,0,YCO Caballito,3mpMDPytacJmG1u0GmhGMm,2020-06-09,single,91024,False,1,1,0.289,0.553,9,-11.375,1,0.039,0.508,0.46,0.106,0.552,129.926,70ADVQxIRaZ7L3y7yAJ8gO,spotify:artist:70ADVQxIRaZ7L3y7yAJ8gO,[],0
Tefi Schefer,Quedate,7fJqnu7LyUD8ZlnfelsKmI,0,Quedate,3DaXMLYxNwvN0eucem2jzp,2020-07-04,single,174682,False,1,1,0.677,0.669,9,-8.399,0,0.0442,0.0771,0.006,0.0929,0.74,92.033,72KiqkgqTDyKmTZGieloKP,spotify:artist:72KiqkgqTDyKmTZGieloKP,[],0
Synchroniz,Stylish Pro,511ocbMB2LSxr5fkyNgAqF,0,Stylish Pro,75F3wn596TbFTwLO3blaVc,2020-08-14,single,122004,True,1,1,0.657,0.685,3,-8.617,0,0.235,0.54,0.00793,0.151,0.622,180.029,74o0bsomUqEgqg8JVAPPG6,spotify:artist:74o0bsomUqEgqg8JVAPPG6,[],0
Lo Gatan,Cloud,1avF4ZrKriaait93r8cwIw,0,Cloud,11NbrMUm3U1Oz7KTBED0q4,2020-03-14,single,208705,False,1,1,0.585,0.601,6,-8.566,1,0.0308,0.446,0.849,0.14,0.454,87.996,24xclELXbmaT6CytboUxnK,spotify:artist:24xclELXbmaT6CytboUxnK,[],0
Relajacion Del Mar,Remedy Of Sleeping,57Waby0SUYA3dhzKWvTJGV,0,61 Lullabyes For Babies,5OlmnFDZgbnE9gQVOIFSnD,2020-11-09,album,138000,False,16,1,0.474,0.257,7,-18.395,1,0.033,0.816,0.107,0.058,0.22,77.99,2zQAPo0gPmt7OwfKGQGsfW,spotify:artist:2zQAPo0gPmt7OwfKGQGsfW,['sleep'],45
Bedtime Lullabies,Soundscapes for Beach Ballets,2tzwWl765ah7PtlMKM9pC2,0,"Beach Ballets, Piano New Age",11KYr0GWNW2nBDI0njIpbJ,2020-03-11,album,163199,False,6,1,0.578,0.136,7,-21.948,0,0.0443,0.992,0.949,0.116,0.168,100.069,04kN6NJmRfgqQYrFgw095D,spotify:artist:04kN6NJmRfgqQYrFgw095D,['lullaby'],44
Zen Music Garden,Findings,5LMuurLr5Ye0OT6oLTmxpC,0,"Sleep Melodies | Atmosphere and Waves, Night Melody for Sleep Purity",0yQ0JIBzaW5S7pX4d0dfoo,2020-08-19,album,191063,False,18,1,0.0864,0.0713,3,-37.751,0,0.0414,0.96,0.9,0.0937,0.276,168.864,3zZw7SJZFWJURkchuzBFTX,spotify:artist:3zZw7SJZFWJURkchuzBFTX,"['environmental', 'sleep']",48
Calming Sounds,Drizzle Gathering Speed Sound,1k0FAQklGTkDUrz7pyOjql,0,Hard Rain to put on Repeat,2bij5EUFvyMpPqLovOCcEX,2020-02-10,album,72927,False,138,1,0.189,0.131,11,-36.505,1,0.0361,3.09e-06,0.639,0.0737,0.148,92.013,5SqxgH3k1AkSVkpdTGYudY,spotify:artist:5SqxgH3k1AkSVkpdTGYudY,['sleep'],37
Japanese Relaxation and Meditation,Spiritual Escape,2GLcAJZ2KJSGBBfD6OnyMO,0,65 Lighten Up Your Life,66VdtsJvDKlzKIR42MKVGS,2020-04-03,album,125000,False,15,1,0.211,0.0732,6,-26.47,0,0.0434,0.827,0.948,0.106,0.0376,81.427,3VgnnJJ789EZhQZUVzJGGw,spotify:artist:3VgnnJJ789EZhQZUVzJGGw,['japanese instrumental'],32
Hylen,Galatia,47XsdbfbqwAcZmdFh99mZD,0,Hydrangea,3GwEBHfNHMDUJxgoXqGbM6,2020-12-26,album,167323,False,8,1,0.787,0.527,5,-4.307,0,0.0644,0.00677,0.927,0.332,0.179,142.04,1glUbGdkshgCb1d4ossJBi,spotify:artist:1glUbGdkshgCb1d4ossJBi,[],20
Modest Mussorgsky,Pictures at an Exhibition (Orch. M. Ravel): IX. The Hut on Fowl's Legs [Baba-Yagá] [Live],7g8CsRJgbqz7tfLPNEcqpc,0,2020 Texas Music Educators Association (TMEA): All-State Sinfonietta Orchestra [Live],50z6jBbptV7IaL6l2XrNVG,2020-11-20,album,198133,False,15,1,0.317,0.121,7,-21.053,1,0.034,0.886,0.0999,0.68,0.236,91.025,284mnx33IWcymQEpMxyfHl,spotify:artist:284mnx33IWcymQEpMxyfHl,"['classical', 'early modern classical', 'late romantic era', 'russian romanticism']",49
Sleeping Lullabies,Jingle Bells,2UOMKSazQ0kVvvcRB00z8M,0,Soothing Sleep After a Hard Day - Gentle Sounds to Help You Fall Asleep,0lJh2NmZs2Z891xCZPztLn,2020-11-30,album,265000,False,1,1,0.221,0.181,0,-21.582,1,0.0346,0.755,0.965,0.107,0.0443,72.278,3XTsdmcpbNUo644KO8HVvC,spotify:artist:3XTsdmcpbNUo644KO8HVvC,[],10
FLOOD,Молодость,1ztqBNGfBdkVKiSSrYpsbV,0,Молодость,0dezUNVpFy2IVPw4ScEnXl,2020-09-24,single,127933,True,1,1,0.816,0.692,0,-7.937,0,0.343,0.216,0.000877,0.17,0.644,121.069,0JVYWoo3xm7RoWplS23vmV,spotify:artist:0JVYWoo3xm7RoWplS23vmV,[],0
Jan Michael Looking Wolf,Violet Chakra,2aFOFYUJM36WWkp7mazrA0,0,Violet Chakra,4wVQHsSoVDGlsB5FCxKHj7,2020-04-04,single,191348,False,1,1,0.469,0.193,9,-18.953,1,0.0323,0.8,0.772,0.112,0.19,109.692,17UMzV9CQsfj3UDlvpUGux,spotify:artist:17UMzV9CQsfj3UDlvpUGux,"['native american contemporary', 'native american flute']",2
Marshall Law Band,Louder (Black & Proud),7pV7u7XBfJ0rvexWLlAqjg,0,12th & Pine,2C4WbzUjYUyUaAsSlQN0R1,2020-10-23,album,258133,False,10,1,0.647,0.731,7,-10.468,1,0.066,0.0712,0.0,0.0759,0.836,119.12,3EPGXjzn62hR0Mx8U5qqIg,spotify:artist:3EPGXjzn62hR0Mx8U5qqIg,[],1
Heart Chakra Association,Unique Buddhist Meditation,6zIFrcohiqjbKZqnME9FvC,0,Purification of the Heart - Chakra Meditation Music,1g3K662C6o5wwx8fp2w9TE,2020-04-14,album,219461,False,6,1,0.268,0.0934,7,-23.895,0,0.0365,0.936,0.959,0.145,0.101,77.673,3L7H9ZHoEyNV4y4AiAqsdP,spotify:artist:3L7H9ZHoEyNV4y4AiAqsdP,['chakra'],22
White Noise,Glitching Noise,7aEIFtfESoIbF5YHNAYnW5,0,50 White Noises!,3bf21qsjsibTEF441GjcgG,2020-11-23,album,216000,False,39,1,0.194,0.272,1,-39.823,1,0.142,0.143,0.949,0.145,0.123,82.005,5zfodflfJFvMiOL8CPjTfI,spotify:artist:5zfodflfJFvMiOL8CPjTfI,[],10
Mother To Be Music Academy,Sun Salutation,1qQAe3le5YzPkcIXr9Nu02,0,Meditation Mother’s Day – Meditative New Age Collection for Mothers to Take a Deep Breath and Relax,2BHeWEKVhtjVUStOVRV23j,2020-05-08,album,186864,False,2,1,0.164,0.25,5,-12.228,1,0.0382,0.86,0.843,0.112,0.0321,112.903,60kWp1DzhjBj1g9UVNAvFR,spotify:artist:60kWp1DzhjBj1g9UVNAvFR,[],5
JamEspresso,Dusk,6WCsbk3rlNYhxYWhGzeIwS,0,"Charcuterie, Vol. 1",2jukjjSMjmDHFjkEpsjsRr,2020-10-04,album,872480,False,1,1,0.744,0.518,1,-12.672,1,0.0443,0.173,0.36,0.0731,0.118,122.021,3hGl2rLS1cbc7Pecb8ThYn,spotify:artist:3hGl2rLS1cbc7Pecb8ThYn,[],0
Hyzan,Everybody Go Nuts (Radio Edit),5pBgXn9uRjFGiFkuDqQEVB,0,Everybody Go Nuts (Radio Edit),2bGGG938ut3uWaglqQ0bdM,2020-04-25,single,183000,False,1,1,0.764,0.683,1,-6.571,1,0.0643,0.00122,1.05e-05,0.13,0.0863,125.001,6hKygFkFWdvr98VCuOh3r1,spotify:artist:6hKygFkFWdvr98VCuOh3r1,[],20
石華鵬,游哪裡,7fYca3B6s3onWacQa528K8,0,游哪裡,2jVHwhlmJ5KajQ98z3S0Ch,2020-09-07,single,318471,False,1,1,0.504,0.782,0,-6.051,1,0.0383,0.00448,1.28e-05,0.278,0.372,116.993,4LC8XXpXvFkF2Tw9MVj8Yz,spotify:artist:4LC8XXpXvFkF2Tw9MVj8Yz,[],0
Hawaiian Music,Deeper Your Love,1NqDCU6FjUXjmUIt6J285y,0,"Only Chill Vibrations All Day - Chillout Music 2020, Leisure, Good Mood, Blissful Relax, Electro Vibes, Stress Relief, Calm Down",3ASmAaM9ZWnuO9mZS4bdsl,2020-03-06,album,331600,False,15,1,0.41,0.257,8,-18.32,0,0.0297,0.652,0.929,0.11,0.0603,104.976,1LBtiA6gwRJnYTzGJ6WAg5,spotify:artist:1LBtiA6gwRJnYTzGJ6WAg5,[],18
Poes,Post on Every Strip,5mjuiFt1hkxtvItfNKs8FF,0,Post on Every Strip,62owsu2BxTCPxyPW3NAByb,2020-05-29,single,177222,True,1,1,0.568,0.695,7,-8.839,0,0.248,0.119,0.0,0.333,0.463,161.871,1y40u1z0KX2HyUVJidAti9,spotify:artist:1y40u1z0KX2HyUVJidAti9,[],0
เพลงกล่อมเด็ก หรูหรา,ความทรงจำ(การนอนหลับของทารก),5URzZnU4kDdIVnbCPQqFZs,0,พักผ่อนเด็ก-อารมณ์ความรู้สึก,6E9iT4SfJE0D0RI4hUDMZ9,2020-12-01,album,141641,False,8,1,0.644,0.282,2,-14.891,1,0.0399,0.979,0.937,0.112,0.124,122.006,3JtPsTpm4ECHnBZdbaZN5N,spotify:artist:3JtPsTpm4ECHnBZdbaZN5N,[],0
Music for Retail Deluxe,Dashing Moments for Mini-malls,56VrEhDFBkhkMh3gx4hiMh,0,Tremendous Ambiance for Stands,3qdBJ4K4VMTPM88pRwQewv,2020-03-05,album,207566,False,5,1,0.742,0.38,6,-13.92,0,0.0388,0.0966,0.89,0.114,0.227,148.123,2BhqgdrWSjVcd9AvMHf2er,spotify:artist:2BhqgdrWSjVcd9AvMHf2er,[],0
Relaxing Spa Music Romance,Understated Harp and Koto - Vibe for Spa Music Therapy,3CQ02q3YRluKUOfLW4OKOa,0,Harp duo - Ambiance for Awareness,4HWAG2UI7TajdJi9EUIAc3,2020-12-07,album,141641,False,8,1,0.706,0.0933,0,-15.898,1,0.0562,0.984,0.886,0.0987,0.0396,121.968,4I267aZvTeRrs0BMY9htio,spotify:artist:4I267aZvTeRrs0BMY9htio,[],0
Kaw Kaw,Pay Sat A Chit,29CjSxvengQxv4NG0h8ui8,0,Phyu Sin Chin Myar Yay Chal,0TBa7e1tsSkCmut1YMSuhS,2020-03-12,album,192042,False,6,1,0.753,0.834,7,-4.981,1,0.0454,0.16,0.0,0.186,0.417,117.034,4OPPmYLPy12ID207PXlgEJ,spotify:artist:4OPPmYLPy12ID207PXlgEJ,[],0
Graves!,Government Don't Care,656AWMYmTOgZTCSZfzfQaQ,0,Angry Black Man,7pHxTVGjfqF5GaoWaa8tdZ,2020-09-15,single,125901,True,2,1,0.611,0.495,8,-9.014,1,0.052,0.853,0.312,0.177,0.226,121.892,1GSEsXUQSlLCZVR5cHoHEP,spotify:artist:1GSEsXUQSlLCZVR5cHoHEP,[],0
Офисная Фоновая Музыка,Мечты (Массаж),0SSiSXYSPHQRQPPMnRHW0n,0,Спать - Видения,0YmoiN2wTQv8WB1UUUTS4z,2020-10-20,album,158545,False,6,1,0.532,0.139,2,-15.061,1,0.111,0.967,0.849,0.0977,0.279,108.948,07rlorllfK6BKtclP3VFfF,spotify:artist:07rlorllfK6BKtclP3VFfF,[],0
Muchacha Am,Trompada,0PXRRvx4II3bfFevaPaGoP,0,Trompada,3EHLtAVHF6j1HPB8x9R4oO,2020-10-13,single,182519,True,1,1,0.782,0.438,10,-10.044,0,0.124,0.19,0.000187,0.185,0.39,91.938,7mDgRilw2Hsaf7f9XqrBJp,spotify:artist:7mDgRilw2Hsaf7f9XqrBJp,[],1
Amunique Otremba,Peppermint Candy,69MSxHi39h4f7GOf5RWtIH,0,Hollow Adversaries,44QkPsGtUuykGm5D76Pqcr,2020-04-17,album,130899,False,5,1,0.689,0.724,4,-7.821,1,0.0332,0.675,0.0,0.216,0.861,144.004,75Q84WJJpVxFDSXjjoDjvQ,spotify:artist:75Q84WJJpVxFDSXjjoDjvQ,[],0
Капитан Смоллетт,Фолк-панк рок,14m7RHXpngINYnJat34H6H,0,Путем морских волков,0WkyKAkp3VsPprfRPUIymg,2020-05-02,single,252633,False,5,1,0.522,0.992,7,-2.016,1,0.0486,0.000314,0.00965,0.339,0.702,150.036,2BvBAOofy0ukYa30KC3kXj,spotify:artist:2BvBAOofy0ukYa30KC3kXj,[],0
B13,Numune,5YK79CaOMChf4QFLiYGemx,0,Yer6,7eJ5o2ubeSry8gvRJo3e0H,2020-04-16,album,88633,True,12,1,0.821,0.678,10,-12.408,0,0.0713,0.00662,0.797,0.55,0.952,129.987,0u4lw3GiLvul8zzjCbeyMd,spotify:artist:0u4lw3GiLvul8zzjCbeyMd,[],0
Pragma,Biorhythm,1KkjxIY4t4FYr4b3jQ2CCM,0,Biorhythm,4nkNB8xlb7GmbjgpQELbzZ,2020-05-04,single,367500,False,1,1,0.697,0.684,0,-14.198,1,0.0608,0.848,0.91,0.101,0.134,127.984,5lq86sbPeJWWvgWQZMLSl5,spotify:artist:5lq86sbPeJWWvgWQZMLSl5,[],0
BeatzByMann,Cobwebs,317YWIx24U6vPX02649s1T,0,Tsunami,0PuYvBzhpfNyUM7xDRQkKV,2020-07-31,album,135572,False,6,1,0.94,0.228,7,-13.631,0,0.119,0.263,0.76,0.114,0.511,131.011,1hFLToOOJqZiYqlKQQ6BxK,spotify:artist:1hFLToOOJqZiYqlKQQ6BxK,[],0
Adan Gamarra,Traicionera,3ZtkSdJIEFMuGdoP3bSrLH,0,"Tropicales de Siempre, Vol. 1",2yfRj015dW1Lvs74p3WsSc,2020-01-16,compilation,188551,False,14,1,0.798,0.568,0,-5.717,1,0.236,0.369,0.000394,0.135,0.964,126.617,4BoLHPjzhiHiJ2KbTmvxfx,spotify:artist:4BoLHPjzhiHiJ2KbTmvxfx,[],0
Milton Diaz,The Bridge,0FlDexs5TFOXF4vsAp3uer,0,Danger Zone (Tech House Selection),6yNHbd3KVpwXPCN57JvUqY,2020-02-28,compilation,208524,False,8,1,0.953,0.543,2,-10.021,1,0.123,0.0188,0.809,0.0908,0.218,121.963,4G4AKMnocbZwAzW8oauPz7,spotify:artist:4G4AKMnocbZwAzW8oauPz7,[],0
Red Session,Hungry for You,7pHyOx9VZDDoudedDDWWuH,0,One Night at the Workshop,4m2ydyuhXXfLfu4haQtNUD,2020-09-08,single,278880,False,4,1,0.537,0.711,9,-6.92,0,0.0465,0.00028,0.152,0.0735,0.397,125.115,1qAyMtjYf2jbfQV2Qa10Ys,spotify:artist:1qAyMtjYf2jbfQV2Qa10Ys,[],0
Eco Raindrops Nature Music,Overseas Distant Thunder,26FZgCzZCPff4aaUXItMi7,0,The Pearl of Drop - Rainfall Music Bliss,2Vyr5rvOwSBNwKdFt3dSMN,2020-10-28,album,167518,False,49,1,0.116,0.613,10,-19.242,0,0.119,0.223,0.876,0.535,0.0361,59.833,4P1OREyxLGjGW11HJwyFxG,spotify:artist:4P1OREyxLGjGW11HJwyFxG,[],0
Doris Dörrie,"Kapitel 53 - Leben, schreiben, atmen - Eine Einladung zum Schreiben",1wg9duAeo7sektnjGmSkmm,0,"Leben, schreiben, atmen [Eine Einladung zum Schreiben (Ungekürzt)]",2IZs5VQOnqWmVliEl9RdR5,2020-08-26,album,184474,False,16,2,0.683,0.32,5,-14.346,0,0.961,0.339,0.0,0.155,0.409,98.864,48G3KaD17YyHKFRHUSRBGZ,spotify:artist:48G3KaD17YyHKFRHUSRBGZ,[],17
Opulen,Litemares,0FIWfnT2h9mbdlh3pJMJc7,0,Litemares,2tUXv6RCnUrt6WMIT4jkN7,2020-04-16,single,147520,False,1,1,0.81,0.715,9,-8.067,0,0.269,0.0189,0.531,0.105,0.215,75.005,10mIhplfbdzyzGVkUhzt7F,spotify:artist:10mIhplfbdzyzGVkUhzt7F,[],0
Rammalow,Lazy Man,7tno70t9RpMbpVuYGykllv,0,Lazy Man,1X6pDJLIZOYEkPPAiioadt,2020-04-10,single,164722,False,1,1,0.898,0.515,1,-10.875,1,0.249,0.0564,1.5e-06,0.155,0.664,105.979,2vN1k60EmVJpGhJ8x2cSok,spotify:artist:2vN1k60EmVJpGhJ8x2cSok,[],0
Dean Rivers,I'll Miss You Dear,0ZfIYOxGQdhCHOiLiM6I3q,0,I'll Miss You Dear,2tBfXrZVnOANUEvzBecpAI,2020-01-08,single,223640,False,1,1,0.543,0.529,3,-8.274,1,0.0282,0.26,0.000395,0.0996,0.47,94.638,0N2k9M4J8nxOex9f0pDFaX,spotify:artist:0N2k9M4J8nxOex9f0pDFaX,[],0
MAVERICK GAWAIN,Black Tears,1ll9QztSmwYbHGWKUhgXyR,0,Black Tears,0MHzzHEo1F2gGg8vdrAq5Y,2020-06-25,single,226977,True,1,1,0.416,0.611,7,-9.89,0,0.304,0.692,0.0,0.283,0.69,80.921,6b9VaHqzWCNF8LojGJK1vT,spotify:artist:6b9VaHqzWCNF8LojGJK1vT,[],0
Yung Chef,U Heard,185EuaoG7RxKpetyRziN23,0,Swords and Blossoms,1FKPQZiBomR2eR39xSTpaa,2020-06-19,album,211330,True,4,1,0.63,0.452,0,-5.71,0,0.393,0.00753,0.00332,0.115,0.39,175.165,0y8ABODblZcAsU0V76CC5O,spotify:artist:0y8ABODblZcAsU0V76CC5O,[],0
Monarch Baby Lullaby Institute,Moonlights Lullabye,0mTPLzftgXn8vrKd3D1C3w,0,55 Lullabies Of A Peaceful Surrounding,7y2AVLf2Am5NkatI0ztSck,2020-07-17,album,92029,False,55,1,0.222,0.0471,2,-26.18,1,0.0423,0.991,0.815,0.145,0.0386,89.173,78xDLQc4yprjfXlrEXkEYQ,spotify:artist:78xDLQc4yprjfXlrEXkEYQ,"['lullaby', 'sleep']",42
Yoga Music,Northern Lights Dancing,0LImDm18oSkhUz9VUwL7xN,0,Relax on the Palm Beach | Calm,1DjUkTn1wUUnRxzG0RKQCi,2020-06-29,album,198662,False,23,1,0.202,0.218,0,-18.15,1,0.0431,0.983,0.802,0.129,0.0373,78.714,6ppQ1vjjme5Jtz2ceBFcWY,spotify:artist:6ppQ1vjjme5Jtz2ceBFcWY,['sleep'],43
#Calming,Ocean Sunrise,1vDREifTfWgLugBgG3F5gG,0,1 Hour of White Noise for Sleeping Babies,3yaVqQHAPmAeEQXpYkgBWN,2020-12-09,album,124000,False,53,1,0.141,0.995,10,-27.415,1,0.0548,0.706,0.998,0.917,1e-05,140.655,3Khwsg3Dvn37dB8X4S00Ul,spotify:artist:3Khwsg3Dvn37dB8X4S00Ul,[],34
Fyodor Dostoevsky,"Teil 5 - Schuld und Sühne, Teil 6",25jLHcwA8bJP4aMApSfCeH,0,"Schuld und Sühne, Teil 6 (Ungekürzt)",3Cq8vXlI0QqmPP3ZbLzCQo,2020-09-06,album,183162,False,5,1,0.63,0.209,10,-13.521,1,0.954,0.506,0.0,0.157,0.353,79.647,7GDDTwiPJnrechnyJ83BXb,spotify:artist:7GDDTwiPJnrechnyJ83BXb,"['german literature', 'writing']",30
Party Tyme Karaoke,Little Things (Made Popular By Bobby Goldsboro) [Vocal Version],183y8cd7vL5qzV4UtNcGXs,0,Party Tyme Karaoke - Classic Country 5 (Vocal Versions),3cNBspNineZIFSUR7Nfso0,2020-05-15,album,140204,False,1,4,0.811,0.726,3,-8.304,1,0.0298,0.567,0.0,0.42,0.827,132.941,3JoDcjZtpq0ccldFgYmeAB,spotify:artist:3JoDcjZtpq0ccldFgYmeAB,['karaoke'],36
PianoDreams,Winds In The World,78ud7CHRikGh8BgeTJyUMU,0,43 In The Bed Sheets,7bdiNtkEBpCPSGjFX15YJ8,2020-09-18,album,110994,False,22,1,0.381,0.158,2,-18.092,1,0.0456,0.52,0.000557,0.136,0.0442,75.008,3if8q00XuEyspVkdv755T1,spotify:artist:3if8q00XuEyspVkdv755T1,[],38
Marcos Cantor,Texte de Farmacia,3BMUmDQaRl198yzouFUHSU,0,Piseiro e Vaquejada,4I6qaxAhSG4iC8WGKV9795,2020-05-27,album,136228,False,4,1,0.693,0.794,7,-3.051,1,0.0588,0.462,0.0,0.133,0.876,164.008,5YZj62OfVmn7isaBKlmUMI,spotify:artist:5YZj62OfVmn7isaBKlmUMI,[],0
Rain and Nature,Soulful Vibes for Meditation and Sleep,1KR3OzQgGdloEqWnrtO9L9,0,Bgm for Awareness and Yoga,5P3SGc64zt0JZtCroJCkyH,2020-01-23,album,169877,False,8,1,0.156,0.028,7,-26.374,0,0.0571,0.993,0.949,0.111,0.0357,70.152,5L3x9fiVlweFWJ3Uh8sMMU,spotify:artist:5L3x9fiVlweFWJ3Uh8sMMU,[],12
Sleepy Times,Serenity,21K3pkf4K88rWWHAR52DY6,0,#Chillout Music | Sleep Sounds,2bfRkQxR0yww2Uytx5JBUy,2020-04-11,album,164720,False,32,1,0.534,0.0129,8,-24.324,1,0.0357,0.992,0.948,0.14,0.229,78.998,6TuoqE7wsNfo9y9cfiFABK,spotify:artist:6TuoqE7wsNfo9y9cfiFABK,[],38
Project!Yoga Meditation,Flow Yoga,59NfKEUHk1MUKYB5Em2ZZx,0,"Pilates. Relese from Back Pain, Strengthen Your Muscles.",1WpKZrZGG62alQNO457Rgj,2020-02-04,album,226974,False,15,1,0.164,0.275,3,-17.237,1,0.0395,0.51,2.49e-06,0.105,0.0541,102.952,4WI9aG4wqxsGIm8ttBz0CJ,spotify:artist:4WI9aG4wqxsGIm8ttBz0CJ,[],6
Happy Coffee House Society,Background for Boredom,1nTOQEgjgy5hiWuGiePt6P,0,Backdrop for Cooking - Piano,4AwadoA7rc7ER6qDrU7Rpn,2020-12-22,album,103375,False,3,1,0.818,0.0429,8,-19.721,1,0.0844,0.987,0.961,0.104,0.145,79.332,0wPTSXR7fb7MKdOfUdgvuT,spotify:artist:0wPTSXR7fb7MKdOfUdgvuT,[],0
